timestamp,SERVO_OUTPUT_RAW.time_usec,SERVO_OUTPUT_RAW.port,SERVO_OUTPUT_RAW.servo1_raw,SERVO_OUTPUT_RAW.servo2_raw,SERVO_OUTPUT_RAW.servo3_raw,SERVO_OUTPUT_RAW.servo4_raw,SERVO_OUTPUT_RAW.servo5_raw,SERVO_OUTPUT_RAW.servo6_raw,SERVO_OUTPUT_RAW.servo7_raw,SERVO_OUTPUT_RAW.servo8_raw,SERVO_OUTPUT_RAW.servo9_raw,SERVO_OUTPUT_RAW.servo10_raw,SERVO_OUTPUT_RAW.servo11_raw,SERVO_OUTPUT_RAW.servo12_raw,SERVO_OUTPUT_RAW.servo13_raw,SERVO_OUTPUT_RAW.servo14_raw,SERVO_OUTPUT_RAW.servo15_raw,SERVO_OUTPUT_RAW.servo16_raw
1631220774.15400004,132235544,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220775.65999985,133767545,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220777.20700002,135273765,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220778.93400002,136776142,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220780.19199991,138304257,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220781.72399998,139799677,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220783.43299985,141318716,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220784.80900002,142826928,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220786.19599986,144345624,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220787.81099987,145846415,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220838.41499996,3206003,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220839.10399985,4222070,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220840.41699982,5213986,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220841.08500004,6222368,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220842.32499981,7217979,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220843.30499983,8204246,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220844.20400000,9212318,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220845.18700004,10202902,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220846.37399983,11208963,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220847.25600004,12218545,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220848.33200002,13208866,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220849.46099997,14465476,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220850.68199992,15725508,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220852.03299999,16991157,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220853.22299981,18265319,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220854.41799998,19502327,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220855.72199988,20765931,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220857.01699996,22027188,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220858.17599988,23280009,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220859.40699983,24540262,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220861.03999996,25799956,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220862.06799984,27069640,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220863.58699989,28327788,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220864.45400000,29584825,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220865.97700000,30834060,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220866.90400004,32100706,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220868.26699996,33367273,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220869.71000004,34622386,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220870.95700002,35873022,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220872.34099984,37118466,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220873.71599984,38380598,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220874.94999981,39895275,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220876.45099998,41409159,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220877.85599995,42928211,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220879.36099982,44439108,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220880.85999990,45946888,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220882.47700000,47474846,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220884.09299994,49051614,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220885.48399997,50650630,0,1076,1075,1076,1075,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220887.16899991,52246019,0,1076,1075,1076,1075,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220888.78199983,53837788,0,1186,1177,1246,1186,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220890.43299985,55427274,0,1480,1485,1427,1462,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220892.60099983,57044537,0,1550,1578,1515,1556,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220893.45099998,58619638,0,1479,1431,1451,1517,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220895.36899996,60226355,0,1507,1532,1556,1564,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220896.74899983,61813256,0,1510,1523,1555,1555,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220898.59099984,63410799,0,1526,1509,1530,1575,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220899.96799994,65008006,0,1459,1443,1464,1504,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220901.52600002,66596675,0,1535,1497,1519,1590,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220903.80799985,68184768,0,1554,1502,1519,1600,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220904.69199991,69794677,0,1597,1507,1482,1556,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220906.71199989,71382204,0,1574,1537,1483,1563,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220908.38699985,72992658,0,1538,1510,1522,1597,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220909.45799994,74586635,0,1589,1525,1482,1571,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220911.02300000,76175220,0,1570,1482,1500,1613,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220912.68700004,77763020,0,1580,1546,1499,1563,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220914.51099992,79355835,0,1516,1550,1534,1598,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220915.89299989,80945628,0,1485,1554,1526,1641,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220917.51300001,82562012,0,1492,1594,1475,1569,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220919.11899996,84153057,0,1470,1558,1513,1616,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220920.73399997,85754599,0,1470,1531,1520,1611,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220922.33999991,87325834,0,1483,1569,1524,1598,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220923.99000001,88920671,0,1519,1538,1520,1618,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220925.34399986,90529949,0,1557,1542,1548,1622,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220927.09399986,92127250,0,1544,1608,1543,1543,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220928.80599999,93721893,0,1589,1533,1475,1586,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220930.34899998,95318395,0,1576,1579,1473,1586,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220931.94099998,96901475,0,1576,1598,1508,1556,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220933.64399981,98509507,0,1557,1501,1539,1585,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220934.94099998,100091313,0,1497,1565,1541,1588,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220936.86800003,101686250,0,1528,1549,1548,1596,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220938.16400003,103278798,0,1494,1545,1569,1597,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220940.00999999,104884197,0,1518,1554,1555,1576,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220941.25899982,106471761,0,1517,1558,1566,1585,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220943.26099992,108058681,0,1509,1570,1565,1604,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220944.48399997,109656597,0,1503,1554,1533,1602,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220946.12500000,111266331,0,1532,1562,1547,1607,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220947.71799994,112854310,0,1518,1546,1529,1606,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220949.74099994,114455284,0,1480,1537,1532,1565,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220951.17299986,116058714,0,1522,1557,1546,1596,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220952.58399987,117650647,0,1560,1581,1512,1564,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220954.15999985,119220280,0,1509,1564,1551,1593,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220955.89399981,120829528,0,1505,1568,1521,1638,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220957.28099990,122435826,0,1448,1579,1503,1600,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220959.01300001,124030316,0,1490,1614,1538,1628,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220960.50999999,125630465,0,1458,1557,1509,1647,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220962.19599986,127219918,0,1511,1593,1598,1581,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220963.63199997,128821257,0,1458,1578,1581,1530,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220965.26799989,130405506,0,1567,1643,1625,1653,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220966.85200000,132006881,0,1512,1564,1569,1589,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220968.69799995,133603720,0,1523,1564,1579,1605,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220970.31499982,135209954,0,1539,1586,1575,1609,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220971.92999983,136769513,0,1509,1530,1556,1625,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220973.30799985,138375886,0,1522,1637,1498,1599,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220975.15799999,139968289,0,1504,1587,1519,1632,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220976.53600001,141565991,0,1445,1599,1542,1632,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220978.38100004,143156851,0,1527,1583,1554,1637,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220979.56399989,144762155,0,1508,1590,1585,1574,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220981.39999986,146360499,0,1526,1578,1592,1595,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220982.75899982,147940341,0,1537,1577,1586,1609,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220984.55099988,149556265,0,1532,1584,1589,1595,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220986.03900003,151145238,0,1579,1575,1529,1565,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220987.82999992,152735862,0,1503,1583,1565,1612,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220989.12599993,154342468,0,1533,1562,1569,1612,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220991.08299994,155925919,0,1537,1573,1578,1592,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220992.44199991,157519519,0,1570,1606,1545,1567,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220994.05599999,159119945,0,1534,1570,1582,1603,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220995.67799997,160709582,0,1521,1539,1566,1603,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220997.22899985,162306096,0,1523,1581,1588,1577,1512,1512,900,900,0,0,0,0,0,0,0,0
1631220998.89399981,163911811,0,1513,1489,1583,1590,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221000.54499984,165493565,0,1152,1126,1515,1520,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221002.18199992,167095523,0,1076,1075,1076,1075,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221003.62399983,168687827,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221005.18099999,170277033,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221006.91899991,171890142,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221008.27900004,173480664,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221009.97000003,175084671,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221011.60500002,176659602,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221013.35899997,178269752,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221014.80799985,179853488,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221016.65899992,181456348,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221017.98399997,183052647,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221019.66499996,184639018,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221021.04600000,186244240,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221022.83500004,187831318,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221024.27399993,189426582,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221026.01899981,191022929,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221027.49899983,192607482,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221029.16899991,194219169,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221030.63999987,195809537,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221032.57699990,197415093,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221033.97000003,198994504,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221035.59599996,200595097,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221037.06799984,202188772,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221038.82699990,203775617,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221040.43799996,205375824,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221041.82699990,206967312,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221043.41199994,208556961,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221045.43400002,210166242,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221046.74899983,211765708,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221048.25300002,213352501,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221049.86299992,214945104,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221051.66400003,216537766,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221053.13399982,218137916,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221054.62899995,219738254,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221056.33099985,221325294,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221058.11999989,222923167,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221059.32999992,224521084,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221061.05299997,226123798,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221062.73599982,227715084,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221064.17499995,229305079,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221065.80499983,230895462,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221067.31599998,232498842,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
1631221069.01999998,234087412,0,900,900,900,900,1512,1512,900,900,0,0,0,0,0,0,0,0
