timestamp,LOCAL_POSITION_NED.time_boot_ms,LOCAL_POSITION_NED.x,LOCAL_POSITION_NED.y,LOCAL_POSITION_NED.z,LOCAL_POSITION_NED.vx,LOCAL_POSITION_NED.vy,LOCAL_POSITION_NED.vz
1631220720.33399987,78388,0.4270133972167969,0.0656634122133255,-0.5763187408447266,0.2913011908531189,0.2164587676525116,0.005096326116472483
1631220721.28099990,79110,0.36587756872177124,0.09944531321525574,-0.5469205379486084,0.23899684846401215,-0.008444240316748619,-0.16854216158390045
1631220722.90999985,80377,0.33649125695228577,0.09159201383590698,-0.31233373284339905,0.27504441142082214,0.08500286936759949,-0.0017178973648697138
1631220723.61099982,81630,0.5512746572494507,0.13509045541286469,-0.13459201157093048,0.47898536920547485,0.055197544395923615,0.09914258122444153
1631220724.72399998,82887,0.3580569326877594,-0.15008515119552612,0.12352584302425385,0.10603388398885727,-0.11913881450891495,-0.2880457043647766
1631220726.10999990,84149,-0.30879658460617065,-0.43607455492019653,1.047052264213562,-1.6602767705917358,-0.7416422963142395,0.3348274528980255
1631220727.55499983,85407,-1.6111927032470703,-0.726357102394104,1.1888163089752197,-1.4804812669754028,-0.5622853636741638,-0.10783529281616211
1631220728.59500003,86669,-1.374061942100525,-0.3780776858329773,1.2479382753372192,-0.8194096088409424,-0.06448213756084442,-0.09571447968482971
1631220729.93799996,87927,-0.6294629573822021,0.09197397530078888,1.2673496007919312,-0.11964233219623566,0.28430435061454773,-0.09418155252933502
1631220731.20299983,89180,0.08079873025417328,0.3943294286727905,1.331231951713562,0.37581413984298706,0.4307684600353241,-0.0730985701084137
1631220732.28699994,90437,0.5376185774803162,0.4823264181613922,1.3754959106445312,0.6172417998313904,0.41046977043151855,-0.05734932795166969
1631220733.61800003,91699,0.7220076322555542,0.41334694623947144,1.4225906133651733,0.6530085206031799,0.2964295446872711,-0.048087459057569504
1631220734.89899993,92957,0.6951094269752502,0.2643665075302124,1.4486160278320312,0.5541629791259766,0.15175296366214752,-0.05159531906247139
1631220736.17599988,94219,0.55661940574646,0.10491732507944107,1.4189189672470093,0.4022200405597687,0.01901502162218094,-0.07026509940624237
1631220737.37399983,95476,0.3791598975658417,-0.0303362850099802,1.409507393836975,0.2501494288444519,-0.07919929176568985,-0.080917127430439
1631220738.82399988,96739,0.2237003892660141,-0.12208528071641922,1.3818490505218506,0.13138210773468018,-0.13701824843883514,-0.08892720937728882
1631220739.95299983,97996,0.10546959191560745,-0.170188769698143,1.3261470794677734,0.04986904561519623,-0.163278728723526,-0.10231488198041916
1631220741.06099987,99249,0.029842711985111237,-0.18877901136875153,1.3183441162109375,0.004613185301423073,-0.1676640510559082,-0.10265276581048965
1631220742.33500004,100508,-0.007773576304316521,-0.18697957694530487,1.3170061111450195,-0.014851613901555538,-0.1578369438648224,-0.10214529186487198
1631220743.55799985,101769,-0.02311142161488533,-0.17213037610054016,1.3058475255966187,-0.021559366956353188,-0.13981500267982483,-0.10262652486562729
1631220745.15599990,103032,-0.02539016120135784,-0.14831021428108215,1.2932606935501099,-0.019199179485440254,-0.11916942894458771,-0.10263973474502563
1631220746.42199993,104290,-0.018004516139626503,-0.12777142226696014,1.3032759428024292,-0.00875947903841734,-0.10531158000230789,-0.09586294740438461
1631220747.55699992,105538,-0.006062078755348921,-0.11406313627958298,1.3070247173309326,0.000785868032835424,-0.09612198173999786,-0.09174256026744843
1631220748.96000004,106799,0.0016443413915112615,-0.1031738668680191,1.3350834846496582,0.005063374061137438,-0.08718017488718033,-0.08366595953702927
1631220750.02499986,108066,0.005955103784799576,-0.09328228235244751,1.3339585065841675,0.004424576181918383,-0.07797655463218689,-0.08140142261981964
1631220751.27300000,109319,0.002729899249970913,-0.08445975929498672,1.3580864667892456,-0.0002476541558280587,-0.07224462181329727,-0.0720798596739769
1631220752.64100003,110577,-0.0021682213991880417,-0.09230751544237137,1.3729735612869263,-0.005248616449534893,-0.08519182354211807,-0.06620792299509048
1631220753.65899992,111840,-0.007998673245310783,-0.10947535187005997,1.3814418315887451,-0.00962685514241457,-0.09538613259792328,-0.06094977632164955
1631220755.10800004,113097,-0.013902554288506508,-0.10464400053024292,1.4003263711929321,-0.013556739315390587,-0.0845991000533104,-0.053714409470558167
1631220756.48399997,114360,-0.014640581794083118,-0.08541486412286758,1.4015344381332397,-0.013198704458773136,-0.06998340785503387,-0.04920171573758125
1631220757.45199990,115608,-0.013661708682775497,-0.07016054540872574,1.4250417947769165,-0.012397567741572857,-0.060979992151260376,-0.0406189002096653
1631220759.03099990,116870,-0.014936448074877262,-0.06585784256458282,1.446840763092041,-0.014596509747207165,-0.05796470120549202,-0.03730163723230362
1631220761.26600003,119390,-0.018202129751443863,-0.0617779977619648,1.467927098274231,-0.017030032351613045,-0.05371798947453499,-0.03055385872721672
1631220762.52799988,120652,-0.019382493570446968,-0.061504948884248734,1.4738670587539673,-0.01765327714383602,-0.0547986701130867,-0.03176864609122276
1631220763.99099994,121909,-0.022030862048268318,-0.05883238837122917,1.4697149991989136,-0.021781058982014656,-0.051401328295469284,-0.033643417060375214
1631220765.15699983,123167,-0.02426464669406414,-0.054547883570194244,1.488831877708435,-0.021877212449908257,-0.046783994883298874,-0.03397153690457344
