timestamp,ALTITUDE.time_usec,ALTITUDE.altitude_monotonic,ALTITUDE.altitude_amsl,ALTITUDE.altitude_local,ALTITUDE.altitude_relative,ALTITUDE.altitude_terrain,ALTITUDE.bottom_clearance
1631220720.31299996,78390464,78.80982208251953,78.80982208251953,0.5763187408447266,0.5763187408447266,0.47631874680519104,0.10000000149011612
1631220721.28099990,79133677,78.49274444580078,78.49274444580078,0.5460124611854553,0.5460124611854553,0.4302787482738495,0.11573371291160583
1631220722.90999985,80387476,78.42932891845703,78.42932891845703,0.31233373284339905,0.31233373284339905,0.20474091172218323,0.10759282112121582
1631220723.75499988,81654791,78.51388549804688,78.51388549804688,0.1273295134305954,0.1273295134305954,0.022927679121494293,0.1044018343091011
1631220724.74000001,82912626,78.13602447509766,78.13602447509766,-0.12268977612257004,-0.12268977612257004,-0.25578123331069946,0.13309144973754883
1631220726.12500000,84162683,77.44374084472656,77.44374084472656,-1.051900863647461,-1.051900863647461,-1.1519008874893188,0.10000000149011612
1631220727.55499983,85421554,77.29841613769531,77.29841613769531,-1.1898187398910522,-1.1898187398910522,-1.291318655014038,0.10149991512298584
1631220728.71700001,86681470,77.48602294921875,77.48602294921875,-1.2482962608337402,-1.2482962608337402,-1.3482962846755981,0.10000000149011612
1631220729.93799996,87941848,77.1927261352539,77.1927261352539,-1.2668559551239014,-1.2668559551239014,-1.3668559789657593,0.10000000149011612
1631220731.20299983,89202244,77.29841613769531,77.29841613769531,-1.3325822353363037,-1.3325822353363037,-1.4342000484466553,0.10161781311035156
1631220732.39899993,90461561,77.5494384765625,77.5494384765625,-1.3768610954284668,-1.3768610954284668,-1.4816890954971313,0.10482800006866455
1631220733.61800003,91714475,77.48602294921875,77.48602294921875,-1.4226820468902588,-1.4226820468902588,-1.5226820707321167,0.10000000149011612
1631220734.89899993,92973591,77.50716400146484,77.50716400146484,-1.4482530355453491,-1.4482530355453491,-1.548253059387207,0.10000000149011612
1631220736.21799994,94232655,77.10816955566406,77.10816955566406,-1.4190082550048828,-1.4190082550048828,-1.526120662689209,0.10711240768432617
1631220737.37399983,95495098,77.1927261352539,77.1927261352539,-1.4087566137313843,-1.4087566137313843,-1.5087566375732422,0.10000000149011612
1631220738.82399988,96750633,77.422607421875,77.422607421875,-1.3817919492721558,-1.3817919492721558,-1.4920837879180908,0.11029183864593506
1631220739.95299983,98010077,77.3618392944336,77.3618392944336,-1.3259574174880981,-1.3259574174880981,-1.439345121383667,0.11338770389556885
1631220741.17299986,99275091,77.3195571899414,77.3195571899414,-1.3185030221939087,-1.3185030221939087,-1.434300422668457,0.11579740047454834
1631220742.33500004,100534333,77.38297271728516,77.38297271728516,-1.3162208795547485,-1.3162208795547485,-1.424193263053894,0.10797238349914551
1631220743.60500002,101784064,77.50716400146484,77.50716400146484,-1.3058607578277588,-1.3058607578277588,-1.4178123474121094,0.11195158958435059
1631220745.15599990,103045234,77.59172058105469,77.59172058105469,-1.293521761894226,-1.293521761894226,-1.41074800491333,0.117226243019104
1631220746.42199993,104302680,77.3195571899414,77.3195571899414,-1.3032878637313843,-1.3032878637313843,-1.410107135772705,0.1068192720413208
1631220747.59599996,105565783,77.29841613769531,77.29841613769531,-1.3075480461120605,-1.3075480461120605,-1.423689842224121,0.11614179611206055
1631220748.96000004,106822747,77.422607421875,77.422607421875,-1.3349475860595703,-1.3349475860595703,-1.435173511505127,0.10022592544555664
1631220750.02499986,108077470,77.422607421875,77.422607421875,-1.3339585065841675,-1.3339585065841675,-1.4484375715255737,0.11447906494140625
1631220751.27300000,109340642,77.3618392944336,77.3618392944336,-1.3586021661758423,-1.3586021661758423,-1.464452862739563,0.1058506965637207
1631220752.65699983,110600798,77.3618392944336,77.3618392944336,-1.3733216524124146,-1.3733216524124146,-1.480177640914917,0.10685598850250244
1631220753.69099998,111851500,77.34069061279297,77.34069061279297,-1.3815529346466064,-1.3815529346466064,-1.484062671661377,0.10250973701477051
1631220755.10800004,113120847,77.422607421875,77.422607421875,-1.399687647819519,-1.399687647819519,-1.499687671661377,0.10000000149011612
1631220756.48399997,114372809,77.27728271484375,77.27728271484375,-1.401674509048462,-1.401674509048462,-1.5041877031326294,0.10251319408416748
1631220757.50999999,115628752,77.21385955810547,77.21385955810547,-1.4249554872512817,-1.4249554872512817,-1.5249555110931396,0.10000000149011612
1631220759.03099990,116894497,77.67626190185547,77.67626190185547,-1.4472057819366455,-1.4472057819366455,-1.5481398105621338,0.10093402862548828
1631220761.31299996,119412747,77.4014663696289,77.4014663696289,-1.4688255786895752,-1.4688255786895752,-1.5756604671478271,0.10683488845825195
1631220762.58599997,120663772,77.422607421875,77.422607421875,-1.4737974405288696,-1.4737974405288696,-1.5737974643707275,0.10000000149011612
1631220763.99099994,121923386,77.23500061035156,77.23500061035156,-1.469606637954712,-1.469606637954712,-1.5696066617965698,0.10000000149011612
1631220765.15699983,123182632,77.4014663696289,77.4014663696289,-1.4888314008712769,-1.4888314008712769,-1.5892382860183716,0.10040688514709473
1631220766.50000000,124692513,77.4014663696289,132.33877563476562,-1.5774956941604614,0.0039452314376831055,-1.6774957180023193,0.10000000149011612
1631220768.15100002,126211273,77.48602294921875,132.3946533203125,-1.5216282606124878,0.05981266498565674,-1.6231356859207153,0.10150742530822754
1631220769.63999987,127721548,77.34069061279297,132.39955139160156,-1.5167268514633179,0.06471407413482666,-1.6212068796157837,0.10448002815246582
1631220771.11899996,129227472,77.4014663696289,132.40536499023438,-1.5109084844589233,0.07053244113922119,-1.6218668222427368,0.11095833778381348
1631220772.77399993,130741574,77.5494384765625,132.3520965576172,-1.564185619354248,0.017255306243896484,-1.664185643196106,0.10000000149011612
1631220774.08699989,132253630,77.25614166259766,132.3705291748047,-1.5457417964935303,0.03569912910461426,-1.6457418203353882,0.10000000149011612
1631220775.65999985,133772040,77.21385955810547,132.43402099609375,-1.4822478294372559,0.09919309616088867,-1.5862274169921875,0.10397958755493164
1631220777.20700002,135282694,77.422607421875,132.43450927734375,-1.4817684888839722,0.09967243671417236,-1.5930250883102417,0.11125659942626953
1631220778.91799998,136794215,77.27728271484375,132.4139404296875,-1.5023397207260132,0.07910120487213135,-1.6098096370697021,0.10746991634368896
1631220780.15999985,138306918,77.57057189941406,132.40940856933594,-1.5068702697753906,0.0745706558227539,-1.6068702936172485,0.10000000149011612
1631220781.65999985,139811466,77.3618392944336,132.47134399414062,-1.4449297189712524,0.1365112066268921,-1.5449297428131104,0.10000000149011612
1631220783.43299985,141330414,77.29841613769531,132.51551818847656,-1.4007558822631836,0.18068504333496094,-1.5108758211135864,0.11011993885040283
1631220784.77699995,142840544,77.46488189697266,132.46917724609375,-1.4470964670181274,0.1343444585800171,-1.5474973917007446,0.10040092468261719
1631220786.16400003,144351745,77.5494384765625,132.4293975830078,-1.4868786334991455,-0.019620895385742188,-1.5894742012023926,0.10259556770324707
1631220787.77900004,145861870,77.44374084472656,132.37490844726562,-1.5413609743118286,-0.07410323619842529,-1.6413609981536865,0.10000000149011612
1631220838.10999990,3223545,77.5282974243164,77.5282974243164,-0.2341810017824173,-0.2341810017824173,-0.334181010723114,0.10000000149011612
1631220839.04199982,4222528,77.84273529052734,77.84273529052734,0.4043261706829071,0.4043261706829071,0.21024760603904724,0.19407856464385986
1631220839.99099994,5224130,78.19944763183594,78.19944763183594,0.7180911898612976,0.7180911898612976,0.6180911660194397,0.10000000149011612
1631220841.03799987,6222894,78.03033447265625,78.03033447265625,0.5363556742668152,0.5363556742668152,0.43635568022727966,0.10000000149011612
1631220842.13699985,7222517,77.73968505859375,77.73968505859375,-0.14138492941856384,-0.14138492941856384,-0.24138492345809937,0.10000000149011612
1631220843.16699982,8223037,77.38297271728516,77.38297271728516,-0.0006401861319318414,-0.0006401861319318414,-0.14381979405879974,0.14317961037158966
1631220844.01899981,9223593,77.3195571899414,77.3195571899414,-0.11495005339384079,-0.11495005339384079,-0.2149500548839569,0.10000000149011612
1631220845.12800002,10223569,77.44374084472656,77.44374084472656,-0.19483792781829834,-0.19483792781829834,-0.29483792185783386,0.10000000149011612
1631220846.17599988,11225668,77.5494384765625,77.5494384765625,0.006679248996078968,0.006679248996078968,-0.11080674827098846,0.11748600006103516
1631220847.10200000,12224171,77.422607421875,77.422607421875,-0.12171173840761185,-0.12171173840761185,-0.22171173989772797,0.10000000149011612
1631220848.13100004,13229281,77.5282974243164,77.5282974243164,-0.16288931667804718,-0.16288931667804718,-0.2628893256187439,0.10000000149011612
1631220849.40299988,14483799,77.38297271728516,77.38297271728516,0.041889458894729614,0.041889458894729614,-0.11023913323879242,0.15212859213352203
1631220850.60399985,15745721,77.61285400390625,77.61285400390625,-0.059032734483480453,-0.059032734483480453,-0.15903273224830627,0.10000000149011612
1631220851.97599983,17000541,77.25614166259766,77.25614166259766,-0.058615438640117645,-0.058615438640117645,-0.17226162552833557,0.11364618688821793
1631220853.15299988,18265551,77.59172058105469,77.59172058105469,-0.21510028839111328,-0.21510028839111328,-0.3151002824306488,0.10000000149011612
1631220854.35999990,19522474,77.61285400390625,77.61285400390625,-0.06378209590911865,-0.06378209590911865,-0.1680070459842682,0.10422495007514954
1631220855.63599992,20773600,77.25614166259766,77.25614166259766,-0.06941863894462585,-0.06941863894462585,-0.16941863298416138,0.10000000149011612
1631220856.98499990,22030940,77.422607421875,77.422607421875,-0.1254987120628357,-0.1254987120628357,-0.22549870610237122,0.10000000149011612
1631220858.09799981,23293566,77.5494384765625,77.5494384765625,0.08912688493728638,0.08912688493728638,-0.10305938124656677,0.19218626618385315
1631220859.36500001,24554549,77.38297271728516,77.38297271728516,-0.051086992025375366,-0.051086992025375366,-0.1688784509897232,0.11779145896434784
1631220860.81099987,25813484,77.15045166015625,77.15045166015625,-0.1147189661860466,-0.1147189661860466,-0.21471896767616272,0.10000000149011612
1631220862.02600002,27074868,77.34069061279297,77.34069061279297,-0.19757261872291565,-0.19757261872291565,-0.29757261276245117,0.10000000149011612
1631220863.25600004,28334363,77.3195571899414,77.3195571899414,0.032921288162469864,0.032921288162469864,-0.1122572273015976,0.14517851173877716
1631220864.40999985,29583469,77.0658950805664,77.0658950805664,-0.11022401601076126,-0.11022401601076126,-0.21022401750087738,0.10000000149011612
1631220865.82699990,30845128,77.422607421875,77.422607421875,-0.15980476140975952,-0.15980476140975952,-0.25980475544929504,0.10000000149011612
1631220866.85999990,32108638,77.46488189697266,77.46488189697266,0.045627132058143616,0.045627132058143616,-0.11720588803291321,0.16283302009105682
1631220868.16100001,33360824,77.38297271728516,77.38297271728516,-0.15457676351070404,-0.15457676351070404,-0.25457677245140076,0.10000000149011612
1631220869.48599982,34625478,77.23500061035156,77.23500061035156,0.018333714455366135,0.018333714455366135,-0.16065216064453125,0.17898587882518768
1631220870.74399996,35884697,77.25614166259766,77.25614166259766,-0.11230471730232239,-0.11230471730232239,-0.2123047113418579,0.10000000149011612
1631220872.12399983,37135755,77.21385955810547,77.21385955810547,-0.15447546541690826,-0.15447546541690826,-0.254475474357605,0.10000000149011612
1631220873.51899981,38392725,77.44374084472656,77.44374084472656,-0.109718918800354,-0.109718918800354,-0.20971891283988953,0.10000000149011612
1631220874.80599999,39913484,77.21385955810547,133.0836944580078,-0.031425006687641144,-0.031425006687641144,-0.15730318427085876,0.12587818503379822
1631220876.24799991,41422753,77.27728271484375,133.01092529296875,-0.1041795015335083,-0.03762074559926987,-0.20417949557304382,0.10000000149011612
1631220877.82399988,42932912,77.29841613769531,133.01751708984375,-0.09759945422410965,-0.031040698289871216,-0.19759945571422577,0.10000000149011612
1631220879.30299997,44444858,77.46488189697266,133.08493041992188,-0.030187368392944336,0.0363713875412941,-0.13117572665214539,0.10098835825920105
1631220880.85999990,45953569,77.38297271728516,133.10220336914062,-0.012912072241306305,0.05364668369293213,-0.12727080285549164,0.11435873061418533
1631220882.38499999,47464939,77.21385955810547,133.0177764892578,-0.09733857214450836,-0.030779816210269928,-0.19733858108520508,0.10000000149011612
1631220884.05999994,49062480,77.27728271484375,133.127197265625,0.012086167931556702,0.07864492386579514,-0.08791383355855942,0.10000000149011612
1631220885.41599989,50663578,77.46488189697266,133.24916076660156,0.1340436190366745,0.20060238242149353,0.01506301760673523,0.11898060142993927
1631220887.10999990,52253707,77.38297271728516,133.22618103027344,0.11106422543525696,0.1776229739189148,-0.0056839436292648315,0.11674816906452179
1631220888.68799996,53852651,77.73968505859375,133.09030151367188,-0.024809420108795166,-0.00846116989850998,-0.12480942159891129,0.10000000149011612
1631220890.35599995,55444758,77.48602294921875,133.08375549316406,-0.03135472163558006,-0.015006471425294876,-0.15783725678920746,0.1264825314283371
1631220892.32299995,57034971,77.3618392944336,133.21136474609375,0.09625183045864105,0.11260008066892624,-0.15783725678920746,0.2540890872478485
1631220893.43499994,58631875,78.57730102539062,134.019775390625,0.9046614766120911,0.9210097193717957,-0.15783721208572388,1.062498688697815
1631220895.18899989,60234578,79.54174041748047,135.07809448242188,1.962982177734375,1.9793304204940796,nan,nan
1631220896.70700002,61825515,80.59075164794922,136.1995391845703,3.0844271183013916,3.1007754802703857,nan,nan
1631220898.31200004,63416744,80.82327270507812,136.76510620117188,3.6499881744384766,3.6663365364074707,nan,nan
1631220899.96799994,65014842,81.78507995605469,137.1727752685547,4.0576581954956055,4.0740065574646,nan,nan
1631220901.36599994,66605584,81.7427978515625,137.3603057861328,4.245189666748047,4.261538028717041,nan,nan
1631220903.80799985,68203466,82.1840591430664,137.51458740234375,4.399479389190674,4.415827751159668,nan,nan
1631220904.59899998,69803697,81.86962890625,137.62655639648438,4.511443138122559,4.527791500091553,nan,nan
1631220906.61599994,71391468,81.7427978515625,137.71978759765625,4.604676246643066,4.6210246086120605,nan,nan
1631220908.23099995,72994515,82.2052001953125,137.68121337890625,4.566099643707275,4.5824480056762695,nan,nan
1631220909.42599988,74586739,81.61860656738281,137.6688690185547,4.5537519454956055,4.5701003074646,nan,nan
1631220910.94899988,76185468,81.93304443359375,137.70677185058594,4.591652870178223,4.608001232147217,nan,nan
1631220912.65999985,77771247,81.15620422363281,137.79061889648438,4.675506114959717,4.691854476928711,nan,nan
1631220914.23499990,79370465,81.44950103759766,137.5566864013672,4.441567420959473,4.457915782928467,nan,nan
1631220915.85099983,80964517,81.76393127441406,137.60411071777344,4.4890031814575195,4.505351543426514,nan,nan
1631220917.33299994,82565621,82.24748229980469,137.75865173339844,4.6435322761535645,4.659880638122559,nan,nan
1631220919.11899996,84156993,82.08100891113281,137.97164916992188,4.856544017791748,4.872892379760742,nan,nan
