timestamp,ATTITUDE_TARGET.time_boot_ms,ATTITUDE_TARGET.type_mask,ATTITUDE_TARGET.q,ATTITUDE_TARGET.body_roll_rate,ATTITUDE_TARGET.body_pitch_rate,ATTITUDE_TARGET.body_yaw_rate,ATTITUDE_TARGET.thrust
1631220720.31799984,78388,0,[0.43972763419151306, 0.0, 0.0, 0.8981311917304993],1.1040483713150024,0.20407357811927795,0.007118212524801493,0.0
1631220721.21599984,79019,0,[0.44380709528923035, 0.0, 0.0, 0.8961223363876343],0.8771044611930847,0.14444240927696228,0.00321944965980947,0.0
1631220722.90799999,79650,0,[0.3409472107887268, 0.0, 0.0, 0.9400824308395386],2.038820266723633,0.22398711740970612,0.017265483736991882,0.0
1631220722.90999985,80281,0,[0.43782979249954224, 0.0, 0.0, 0.8990578651428223],2.5733885765075684,-0.24076609313488007,-0.019290868192911148,0.0
1631220722.91199994,80912,0,[0.49625012278556824, 0.0, 0.0, 0.8681795597076416],3.2899832725524902,-0.940633237361908,-0.09287154674530029,0.0
1631220723.49899983,81539,0,[0.6883761882781982, 0.0, 0.0, 0.7253538966178894],1.7009060382843018,-0.7849462032318115,-0.03447744622826576,0.0
1631220724.13800001,82161,0,[0.7412158250808716, 0.0, 0.0, 0.6712667346000671],3.7723493576049805,-1.1498217582702637,-0.14024250209331512,0.0
1631220724.72399998,82801,0,[0.7986190319061279, 0.0, 0.0, 0.6018369197845459],3.6195297241210938,-0.26194143295288086,-0.027608783915638924,0.0
1631220725.36199999,83418,0,[0.8077508211135864, 0.0, 0.0, 0.5895240902900696],3.83972430229187,-0.7997480034828186,-0.10981491953134537,0.0
1631220726.10899997,84058,0,[0.8184155821800232, 0.0, 0.0, 0.5746268033981323],3.83972430229187,-0.8178913593292236,-0.10905858129262924,0.0
1631220726.51999998,84680,0,[0.8607766032218933, 0.0, 0.0, 0.5089828968048096],-0.9065858721733093,-0.14430966973304749,0.003931504208594561,0.0
1631220727.44299984,85316,0,[0.8623355627059937, 0.0, 0.0, 0.5063371658325195],-0.2448146641254425,0.1606457382440567,-0.0011193369282409549,0.0
1631220728.06499982,85938,0,[0.8637687563896179, 0.0, 0.0, 0.5038883686065674],-0.21140094101428986,0.19290798902511597,-0.0011958257528021932,0.0
1631220728.46899986,86569,0,[0.8651624321937561, 0.0, 0.0, 0.5014917254447937],-0.1734468638896942,0.23264753818511963,-0.0012227868428453803,0.0
1631220729.01899981,87200,0,[0.8664902448654175, 0.0, 0.0, 0.4991939663887024],-0.13689924776554108,0.26369261741638184,-0.0010902432259172201,0.0
1631220729.91199994,87827,0,[0.8676969408988953, 0.0, 0.0, 0.49709352850914],-0.10425206273794174,0.2856862246990204,-0.0009071538224816322,0.0
1631220730.61599994,88462,0,[0.8689024448394775, 0.0, 0.0, 0.49498337507247925],-0.07676622271537781,0.2975793778896332,-0.0006491907988674939,0.0
1631220731.12999988,89089,0,[0.8699640035629272, 0.0, 0.0, 0.49311524629592896],-0.055996496230363846,0.30065131187438965,-0.0004639551625587046,0.0
1631220731.68700004,89724,0,[0.8709690570831299, 0.0, 0.0, 0.4913378655910492],-0.0423024445772171,0.29611411690711975,-0.00034489334211684763,0.0
1631220732.16199994,90346,0,[0.8719596266746521, 0.0, 0.0, 0.48957785964012146],-0.033662959933280945,0.28477591276168823,-0.00023735174909234047,0.0
