timestamp,POSITION_TARGET_LOCAL_NED.time_boot_ms,POSITION_TARGET_LOCAL_NED.coordinate_frame,POSITION_TARGET_LOCAL_NED.type_mask,POSITION_TARGET_LOCAL_NED.x,POSITION_TARGET_LOCAL_NED.y,POSITION_TARGET_LOCAL_NED.z,POSITION_TARGET_LOCAL_NED.vx,POSITION_TARGET_LOCAL_NED.vy,POSITION_TARGET_LOCAL_NED.vz,POSITION_TARGET_LOCAL_NED.afx,POSITION_TARGET_LOCAL_NED.afy,POSITION_TARGET_LOCAL_NED.afz,POSITION_TARGET_LOCAL_NED.yaw,POSITION_TARGET_LOCAL_NED.yaw_rate
1631219364.58200002,117634,1,0,8.021646499633789,-5.295248508453369,-4.675802230834961,0.7597436308860779,-0.5343161821365356,-0.08738928288221359,0.31308484077453613,-0.541402280330658,-0.23640362918376923,-0.6489484906196594,0.0011364164529368281
1631219365.69499993,118701,1,0,8.864824295043945,-5.9378132820129395,-4.690208911895752,0.6666295528411865,-0.5295089483261108,-0.06286607682704926,0.17396272718906403,-0.3966808021068573,0.020070921629667282,-0.6523295640945435,-0.0007281361031346023
1631219366.77099991,119761,1,0,9.707162857055664,-6.579733371734619,-4.704601764678955,0.6093807816505432,-0.5215129256248474,0.016072498634457588,0.03941565379500389,-0.3038437068462372,0.14155317842960358,-0.6545314788818359,0.004546402953565121
1631219367.77900004,120822,1,0,10.549774169921875,-7.221866607666016,-4.718999862670898,0.5816808938980103,-0.5787865519523621,0.07904750108718872,0.04066896438598633,-0.5884771943092346,0.11427121609449387,-0.6595115661621094,-0.009327525272965431
1631219368.86699986,121890,1,0,11.406754493713379,-7.874950408935547,-4.733641147613525,0.5933672785758972,-0.7447318434715271,0.07071858644485474,0.024206211790442467,-0.9279820322990417,-0.008761635050177574,-0.6708359718322754,-0.019562652334570885
1631219369.97199988,122953,1,0,12.25301456451416,-8.519864082336426,-4.748097896575928,0.5620601177215576,-0.8270964026451111,0.09014330804347992,-0.17926181852817535,-0.9009608626365662,0.16354656219482422,-0.6802796125411987,-0.0006411172216758132
1631219371.04499984,124014,1,0,13.096863746643066,-9.162940979003906,-4.762516498565674,0.6038879752159119,-0.7970691919326782,0.0602775514125824,-0.016257217153906822,-0.756823718547821,-0.05210906267166138,-0.6782572269439697,0.006075242068618536
1631219372.10099983,125081,1,0,13.938644409179688,-9.804442405700684,-4.7768988609313965,0.6847765445709229,-0.6845636367797852,-0.034759558737277985,-0.01603652723133564,-0.6463443636894226,-0.21703283488750458,-0.6658598184585571,0.006741740275174379
1631219373.18099999,126141,1,0,14.78166389465332,-10.446887016296387,-4.7913031578063965,0.6567975282669067,-0.6527661681175232,-0.06160254031419754,-0.1070762574672699,-0.6906365752220154,-0.07170972228050232,-0.6666536927223206,-0.003255176590755582
1631219374.22000003,127211,1,0,15.6393404006958,-11.100499153137207,-4.805957794189453,0.6252725124359131,-0.6680828928947449,-0.006169186905026436,-0.16816261410713196,-0.6955018639564514,-0.05632425472140312,-0.6737141609191895,-0.01178516075015068
1631219375.31799984,128273,1,0,16.477880477905273,-11.73953914642334,-4.820287227630615,0.5921820402145386,-0.7128261923789978,0.0007861414924263954,-0.32292333245277405,-0.8081890344619751,-0.12007226049900055,-0.6871116161346436,-0.011585264466702938
1631219376.32499981,129328,1,0,17.32357406616211,-12.384024620056152,-4.834736347198486,0.6275085806846619,-0.7353514432907104,0.008810888975858688,-0.16025911271572113,-0.8035423755645752,-0.1336105465888977,-0.6938271522521973,0.0018298303475603461
1631219377.46000004,130402,1,0,18.170034408569336,-13.029085159301758,-4.8491997718811035,0.719788670539856,-0.6599826812744141,0.004755490459501743,-0.02873842418193817,-0.5645926594734192,-0.21619412302970886,-0.67478346824646,0.0377824567258358
1631219378.54099989,131461,1,0,19.012781143188477,-13.671320915222168,-4.863597869873047,0.7187014222145081,-0.6341440081596375,-0.026494473218917847,-0.26297518610954285,-0.608485221862793,-0.22573848068714142,-0.6756840944290161,-0.013405579142272472
1631219379.63699985,132520,1,0,19.855947494506836,-14.312239646911621,-4.877937316894531,0.6421265602111816,-0.6240555644035339,0.03229223191738129,-0.4285486340522766,-0.30512043833732605,-0.008673757314682007,-0.5790426731109619,0.7853981852531433
1631219380.61500001,133589,1,0,20.738609313964844,-14.190057754516602,-4.8864898681640625,0.6428461670875549,0.7210420966148376,0.03734510764479637,0.024505186825990677,-0.6141510009765625,-0.5259175300598145,0.26404064893722534,0.7853981852531433
1631219381.70199990,134649,1,0,21.525636672973633,-13.488648414611816,-4.88909912109375,0.5927091836929321,0.6948662996292114,0.01312057301402092,0.3566224277019501,-1.2259441614151,0.07531145215034485,0.8747450709342957,-0.014975609257817268
1631219382.74000001,135709,1,0,22.207780838012695,-12.671924591064453,-4.889613151550293,0.6392008662223816,0.42091917991638184,0.043182678520679474,0.14682190120220184,-0.6459410190582275,-0.03379545360803604,0.86708003282547,-0.0037939012981951237
1631219383.77399993,136782,1,0,22.88969612121582,-11.855469703674316,-4.890128135681152,0.6323586702346802,0.42586058378219604,0.004627453163266182,0.11450104415416718,-0.6082296967506409,-0.12064647674560547,0.867077648639679,0.002798780333250761
1631219386.25799990,137841,1,0,23.564044952392578,-11.048076629638672,-4.8906354904174805,0.5993409156799316,0.5933066606521606,-0.04521690681576729,0.03516095504164696,-0.4805903732776642,-0.15875694155693054,0.8717933893203735,0.005666370969265699
1631219386.25999999,138900,1,0,24.248210906982422,-10.228927612304688,-4.891151428222656,0.5725125670433044,0.7751815319061279,-0.011917096562683582,0.06821437925100327,-0.23961710929870605,-0.0758858174085617,0.8772042393684387,0.0022076768800616264
1631219388.30199981,139969,1,0,24.92045783996582,-9.424047470092773,-4.891657829284668,0.5498983860015869,0.8352317214012146,-0.012654882855713367,-0.014901732094585896,-0.08636923134326935,-0.1305980384349823,0.8796033263206482,0.003982599824666977
1631219388.30299997,141029,1,0,25.543203353881836,-8.678444862365723,-4.89212703704834,0.48921892046928406,0.8721611499786377,-0.0546405054628849,-0.1404392272233963,0.031241053715348244,-0.28334563970565796,0.8827701807022095,0.0018185816006734967
1631219389.06399989,142092,1,0,26.14919662475586,-7.952891826629639,-4.892581462860107,0.48761314153671265,0.873059868812561,-0.09268659353256226,-0.26087212562561035,-0.02168932370841503,-0.2790226936340332,0.8831486105918884,-0.0005683637573383749
1631219390.13699985,143161,1,0,26.752574920654297,-7.230467319488525,-4.893036365509033,0.5067827701568604,0.8620737791061401,-0.05368479713797569,-0.16340884566307068,0.04890403896570206,-0.13551725447177887,0.8825104236602783,-0.00251165428198874
1631219391.20299983,144221,1,0,27.362092971801758,-6.500694751739502,-4.893499851226807,0.5240777134895325,0.8516704440116882,-0.016833903267979622,-0.17877697944641113,0.052766911685466766,-0.25469517707824707,0.8818573355674744,-0.0003128435055259615
1631219392.24199986,145279,1,0,27.971759796142578,-5.770742893218994,-4.893959045410156,0.5514332056045532,0.8342190980911255,0.011004740372300148,-0.21501563489437103,-0.00032459991052746773,-0.31235042214393616,0.880551278591156,-0.0008778978371992707
1631219393.31900001,146353,1,0,28.60325050354004,-5.014660835266113,-4.894433498382568,0.5546431541442871,0.8320884108543396,-0.0008048431482166052,-0.2500317394733429,0.01600455865263939,-0.3633038401603699,0.8806245923042297,-0.00237515801563859
1631219394.41799998,147413,1,0,29.237634658813477,-4.255114555358887,-4.8949127197265625,0.6022580862045288,0.7983013987541199,0.02668941207230091,-0.0029515139758586884,-0.102192223072052,-0.02328149974346161,0.8776971101760864,-0.003277753246948123
1631219395.51899981,148472,1,0,29.879661560058594,-3.4864203929901123,-4.8953986167907715,0.7025063633918762,0.7116774916648865,0.03347235172986984,0.34763646125793457,-0.22158583998680115,-0.055048368871212006,0.8700900077819824,-0.008579793386161327
1631219396.48899984,149540,1,0,30.486528396606445,-2.759812831878662,-4.895856857299805,0.8046332001686096,0.5937722325325012,0.03142128139734268,0.7318806648254395,-0.28419163823127747,-0.06665588170289993,0.8604001998901367,-0.008051365613937378
1631219397.61999989,150600,1,0,31.05146026611328,-2.08341908454895,-4.8962836265563965,0.8294570446014404,0.5585705637931824,0.030665811151266098,0.6292973160743713,-0.20724135637283325,-0.1729491651058197,0.8568607568740845,0.0017968950560316443
1631219398.64399981,151664,1,0,31.6190185546875,-1.4038771390914917,-4.896711826324463,0.7505818605422974,0.6607774496078491,0.0017721414333209395,0.5289501547813416,-0.09757010638713837,-0.1588880568742752,0.8645666837692261,0.008671648800373077
1631219399.78499985,152732,1,0,32.17876434326172,-0.7336997389793396,-4.897131443023682,0.6653420329093933,0.7465387582778931,-0.003753391094505787,0.38590219616889954,-0.043623119592666626,0.004923410713672638,0.8725847005844116,0.004963747691363096
1631219400.75099993,153793,1,0,32.74592208862305,-0.054703108966350555,-4.89755916595459,0.6368345022201538,0.7710005640983582,0.012207455933094025,0.4296289384365082,0.0024633072316646576,-0.019051432609558105,0.875369668006897,-0.0018804031424224377
1631219401.85899997,154852,1,0,33.31495666503906,0.6265375018119812,-4.897989749908447,0.6833373308181763,0.7301027178764343,0.017964066937565804,0.570809006690979,-0.15785792469978333,-0.07171855866909027,0.8703169822692871,-0.006875473074615002
1631219402.89100003,155911,1,0,33.88947296142578,1.3143547773361206,-4.898426532745361,0.734500527381897,0.678608238697052,-0.0050920527428388596,0.5831571221351624,-0.07838836312294006,-0.1570839285850525,0.8635469675064087,-0.0017425466794520617
1631219403.97199988,156979,1,0,34.476043701171875,2.016627788543701,-4.898871421813965,0.7208805084228516,0.6930593848228455,0.016368309035897255,0.5055268406867981,-0.04648317024111748,-0.01251155138015747,0.8643867373466492,0.00403085071593523
1631219405.09500003,158044,1,0,35.09868621826172,2.7620584964752197,-4.899341106414795,0.6720885038375854,0.7404708862304688,0.01558147557079792,0.4008491635322571,-0.037691276520490646,-0.04378427192568779,0.8705739378929138,-0.0009769088355824351
1631219406.11500001,159112,1,0,35.73735046386719,3.526733636856079,-4.899827003479004,0.6308268308639526,0.7759236097335815,0.02279723435640335,0.33683666586875916,0.1363089382648468,-0.027904603630304337,0.8765382766723633,0.006466286722570658
1631219407.19799995,160171,1,0,36.3686408996582,4.282560348510742,-4.900306701660156,0.5874741673469543,0.8092429637908936,0.035389192402362823,0.323615163564682,0.21507182717323303,0.008835654705762863,0.8840249180793762,0.006061038468033075
1631219408.23399997,161232,1,0,36.991764068603516,5.028624057769775,-4.900782585144043,0.5955749750137329,0.8032997846603394,0.011005628854036331,0.480826735496521,0.1721823662519455,-0.10858303308486938,0.8837589025497437,-0.012667642906308174
1631219409.33099985,162299,1,0,37.613277435302734,5.77273416519165,-4.901256084442139,0.6815176606178284,0.7318016886711121,0.0009274599724449217,0.5670886635780334,-0.044153667986392975,-0.06240446865558624,0.8655760288238525,-0.017778810113668442
1631219410.36800003,163359,1,0,38.239471435546875,6.522496223449707,-4.901735782623291,0.7034526467323303,0.7107422351837158,0.00028857908910140395,0.5883409380912781,-0.05728372931480408,-0.026084057986736298,0.8570743203163147,-0.008449086919426918
1631219411.46099997,164424,1,0,38.88275909423828,7.292734146118164,-4.90222692489624,0.6954562067985535,0.7185685038566589,0.049867354333400726,0.5202530026435852,-0.057292014360427856,0.03638824075460434,0.8552375435829163,-0.002535263542085886
1631219412.46000004,165482,1,0,39.52928161621094,8.066847801208496,-4.9027228355407715,0.6513703465461731,0.7587599754333496,0.010465134866535664,0.3954145908355713,0.10059527307748795,-0.15369516611099243,0.8697459101676941,0.023947130888700485
1631219413.55299997,166551,1,0,40.19871520996094,8.870316505432129,-4.903229713439941,0.6143253445625305,0.7890528440475464,-0.05049198120832443,0.003989696502685547,0.12110969424247742,-0.005546346306800842,0.9816718101501465,0.7853981852531433
1631219414.63699985,167610,1,0,40.1512565612793,9.681987762451172,-4.903514862060547,-0.7090471982955933,0.7051610946655273,-0.03676574304699898,-0.35253122448921204,-0.20169219374656677,-0.06920752674341202,1.810273289680481,0.7853981852531433
1631219415.67799997,168683,1,0,39.5378303527832,10.34598445892334,-4.90356969833374,-0.7216906547546387,0.6922156810760498,-0.006660317536443472,-0.28593316674232483,0.5655860304832458,-0.026561716571450233,2.3249895572662354,-0.008882553316652775
1631219416.74499989,169743,1,0,38.95203399658203,10.977632522583008,-4.90362024307251,-0.6373535990715027,0.7705714702606201,-0.03612528741359711,-0.12995776534080505,0.7863970398902893,-0.10528659075498581,2.311875581741333,-0.020361635833978653
1631219417.88299990,170816,1,0,38.33999252319336,11.637572288513184,-4.903670787811279,-0.5915822386741638,0.8062447309494019,-0.03746088594198227,-0.0981849953532219,0.699423611164093,0.02694093808531761,2.3029332160949707,0.004165207501500845
1631219418.84599996,171876,1,0,37.70045852661133,12.327183723449707,-4.903720378875732,-0.6771303415298462,0.735863208770752,-0.031988274306058884,-0.20066818594932556,0.48731476068496704,-0.06821337342262268,2.3178815841674805,0.02789582870900631
1631219419.94400001,172930,1,0,37.03850555419922,13.040956497192383,-4.903773307800293,-0.7627094984054565,0.6467412114143372,-0.03581813722848892,-0.30567875504493713,0.304230660200119,0.013908479362726212,2.3407063484191895,0.024564256891608238
1631219420.96099997,173991,1,0,36.38307189941406,13.747739791870117,-4.903825759887695,-0.801793098449707,0.5976017713546753,-0.0427653007209301,-0.3360936939716339,0.23275552690029144,-0.2023974508047104,2.3599908351898193,0.00535228056833148
1631219422.12399983,175058,1,0,35.66559600830078,14.521434783935547,-4.903886318206787,-0.8030610084533691,0.5807932019233704,0.019658183678984642,-0.3095327317714691,0.07259470969438553,0.0620560459792614,2.376558303833008,0.031382255256175995
1631219423.09699988,176123,1,0,34.94515609741211,15.29835319519043,-4.903947353363037,-0.793346107006073,0.6009184122085571,0.08581259101629257,-0.45715925097465515,0.21341700851917267,0.07585176825523376,2.3927149772644043,0.018047943711280823
1631219424.19499993,177182,1,0,34.252235412597656,15.973376274108887,-4.9039998054504395,-0.8912534713745117,0.24988067150115967,0.09476619958877563,-0.7228180766105652,-1.4228696823120117,0.15706388652324677,2.805156946182251,0.7853981852531433
1631219425.23899984,178255,1,0,33.522621154785156,15.654597282409668,-4.90402364730835,-0.7531009912490845,-0.657904863357544,0.07647605985403061,-0.4822332262992859,-0.8897953033447266,0.1254480481147766,-2.628160238265991,0.7853981852531433
1631219426.30599999,179310,1,0,33.00841522216797,15.064266204833984,-4.90402364730835,-0.7741702795028687,-0.6329774260520935,0.09046211838722229,-1.1364907026290894,-0.505217432975769,0.2690066695213318,-2.2825355529785156,0.0010137290228158236
1631219427.42299986,180378,1,0,32.52647399902344,14.499314308166504,-4.90402364730835,-0.7457691431045532,-0.6662044525146484,0.01578698679804802,-1.0553617477416992,-0.30800768733024597,-0.15471965074539185,-2.281327962875366,0.002224152209237218
1631219428.45799994,181443,1,0,31.98515510559082,13.864700317382812,-4.90402364730835,-0.6683298349380493,-0.7438651919364929,-0.04549760743975639,-0.9486563205718994,-0.3315269649028778,-0.26654210686683655,-2.2779059410095215,0.003225527470931411
1631219429.49399996,182502,1,0,31.389509201049805,13.166407585144043,-4.90402364730835,-0.5979049801826477,-0.8015670776367188,-0.09162355959415436,-0.7780888676643372,-0.32074427604675293,-0.17915402352809906,-2.2748584747314453,0.0026191449724137783
1631219430.57799983,183562,1,0,30.756607055664062,12.424463272094727,-4.90402364730835,-0.5829042792320251,-0.8125408291816711,0.005743658635765314,-0.9742297530174255,-0.4670414626598358,0.08348695933818817,-2.274110794067383,-0.0005220067105256021
1631219431.69499993,184632,1,0,30.117151260375977,11.674822807312012,-4.90402364730835,-0.619211733341217,-0.7852240800857544,0.054568368941545486,-1.028390884399414,-0.4291781485080719,-0.22823596000671387,-2.275649070739746,-0.0024600685574114323
1631219432.65899992,185690,1,0,29.505773544311523,10.958076477050781,-4.90402364730835,-0.6683251857757568,-0.7438693046569824,0.021219732239842415,-1.1269865036010742,-0.30530843138694763,-0.18064849078655243,-2.2779812812805176,-0.0005992380902171135
1631219433.76699996,186762,1,0,28.898624420166016,10.24631118774414,-4.90402364730835,-0.6726274490356445,-0.7399813532829285,0.023010175675153732,-1.0829352140426636,-0.34940871596336365,-0.16603264212608337,-2.2782392501831055,0.0003814019146375358
1631219434.78099990,187809,1,0,28.295503616333008,9.539266586303711,-4.90402364730835,-0.6424545645713806,-0.7663238644599915,0.057564567774534225,-0.9887933135032654,-0.5836645364761353,-0.1355472058057785,-2.27669095993042,0.0018643096555024385
1631219435.85599995,188881,1,0,27.695032119750977,8.835321426391602,-4.90402364730835,-0.6026474833488464,-0.798007607460022,0.028996208682656288,-0.8189444541931152,-0.6640448570251465,-0.19727081060409546,-2.274624824523926,0.003404459683224559
1631219437.00000000,189941,1,0,27.10155487060547,8.139586448669434,-4.90402364730835,-0.5585373640060425,-0.8294793367385864,0.02250540256500244,-0.7843895554542542,-0.6503063440322876,-0.11223914474248886,-2.2722036838531494,0.00021351236500777304
1631219438.00199986,191010,1,0,26.49202537536621,7.425029754638672,-4.90402364730835,-0.5744832158088684,-0.8185164928436279,0.05258752033114433,-0.9466949701309204,-0.7460286021232605,0.07569311559200287,-2.272864818572998,0.00048003741540014744
1631219439.05299997,192069,1,0,25.893461227416992,6.723306655883789,-4.90402364730835,-0.5931900143623352,-0.8050625324249268,0.06459940969944,-0.9216286540031433,-0.7228231430053711,-0.14923731982707977,-2.273756980895996,-0.003417275147512555
1631219440.14599991,193142,1,0,25.292125701904297,6.018341064453125,-4.90402364730835,-0.643407940864563,-0.7655235528945923,0.053243882954120636,-1.022512435913086,-0.5847439169883728,-0.07857818901538849,-2.2766366004943848,-0.004301337990909815
1631219441.19899988,194201,1,0,24.69046974182129,5.313009738922119,-4.90402364730835,-0.6928896903991699,-0.721043586730957,0.05116473510861397,-1.1083226203918457,-0.5538392663002014,-0.09229323267936707,-2.2799792289733887,-0.0014131274074316025
1631219443.30999994,196329,1,0,23.42999267578125,3.835325002670288,-4.90402364730835,-0.6742570996284485,-0.7384966611862183,-0.010553108528256416,-0.8087384700775146,-0.4892716109752655,-0.22981522977352142,-2.278903007507324,0.002216729335486889
1631219444.37500000,197389,1,0,22.749755859375,3.037851572036743,-4.90402364730835,-0.6450093984603882,-0.7227769494056702,0.009671253152191639,-0.7752127051353455,-0.401569664478302,-0.22394056618213654,-2.2783117294311523,0.001135766739025712
1631219445.41699982,198453,1,0,22.059223175048828,2.2283217906951904,-4.90402364730835,-0.5866577625274658,-0.6431220173835754,0.024901192635297775,-0.6967372894287109,-0.19709071516990662,-0.17142941057682037,-2.278865098953247,-0.002760059665888548
1631219446.54299998,199521,1,0,21.371315002441406,1.421866536140442,-4.90402364730835,-0.6001677513122559,-0.6485379338264465,0.0363159254193306,-0.7738093733787537,-0.30246075987815857,-0.2134769707918167,-2.2794382572174072,-0.00043800106504932046
1631219447.62800002,200581,1,0,20.6839542388916,0.6160578727722168,-4.90402364730835,-0.6074641942977905,-0.7313445806503296,0.023726163432002068,-0.7233613133430481,-0.46916279196739197,-0.20044219493865967,-2.276162624359131,0.00441973889246583
1631219448.65499997,201650,1,0,19.984407424926758,-0.20405156910419464,-4.90402364730835,-0.6046828031539917,-0.7896646857261658,0.019466688856482506,-0.5632583498954773,-0.35120975971221924,-0.10692235082387924,-2.2729430198669434,0.0012735319323837757
1631219449.72399998,202709,1,0,19.296815872192383,-1.0101375579833984,-4.90402364730835,-0.573900580406189,-0.7748650908470154,0.035444602370262146,-0.5917219519615173,-0.3326165974140167,-0.1870669573545456,-2.2714133262634277,-0.0028588594868779182
1631219450.80399990,203773,1,0,18.60624885559082,-1.8197078704833984,-4.90402364730835,-0.6501681208610535,-0.7145323753356934,0.061077915132045746,-0.8779101371765137,-0.20639878511428833,-0.13756315410137177,-2.2798912525177,-0.012233912944793701
1631219451.82399988,204832,1,0,17.929100036621094,-2.6135594844818115,-4.90402364730835,-0.7246118187904358,-0.6891573071479797,0.0754987820982933,-0.9750008583068848,-0.2919316291809082,-0.06987740099430084,-2.2875471115112305,-0.0020467948634177446
1631219452.92699981,205901,1,0,17.276283264160156,-3.378875970840454,-4.90402364730835,-0.7101772427558899,-0.7040229439735413,0.034105293452739716,-0.9150286316871643,-0.3988872766494751,-0.09615002572536469,-2.2863998413085938,0.004909956362098455
1631219455.07399988,208034,1,0,15.942669868469238,-4.942307949066162,-4.904024124145508,-0.6807834506034851,-0.732484757900238,-0.07652810961008072,-0.7269882559776306,-0.34655702114105225,-0.2775767743587494,-2.2831454277038574,0.009604254737496376
1631219456.15299988,209093,1,0,15.25736141204834,-5.745729923248291,-4.904025554656982,-0.5982624888420105,-0.710793673992157,-0.125453382730484,-0.5770397782325745,-0.03953361511230469,-0.3198543190956116,-2.275977373123169,-0.0012551704421639442
1631219457.12599993,210153,1,0,14.569547653198242,-6.552093505859375,-4.904034614562988,-0.5812801122665405,-0.6224395632743835,-0.09200901538133621,-0.6712737679481506,0.07769764959812164,-0.035137057304382324,-2.285050392150879,-0.00995053630322218
1631219458.22199988,211221,1,0,13.882261276245117,-7.357848167419434,-4.904045104980469,-0.5912837982177734,-0.5867882966995239,-0.007147969678044319,-0.6089536547660828,0.0554792657494545,-0.18736585974693298,-2.295496702194214,-0.001759507809765637
1631219460.30699992,213344,1,0,12.498096466064453,-8.980579376220703,-4.904067039489746,-0.6438900828361511,-0.7586127519607544,0.018130779266357422,-0.6076446175575256,-0.21729762852191925,-0.14089275896549225,-2.284569263458252,0.0
1631219461.46599984,214403,1,0,11.691388130187988,-9.232033729553223,-4.9040703773498535,-0.840398371219635,0.5419689416885376,0.031660061329603195,-0.33332401514053345,1.1549553871154785,-0.051637932658195496,-3.1055619716644287,-0.7853981852531433
1631219462.47000003,215472,1,0,10.872427940368652,-8.763193130493164,-4.9040703773498535,-0.6896483898162842,0.7241443395614624,0.04702883958816528,-0.4097275733947754,0.8236148953437805,0.11430933326482773,2.5763604640960693,-0.01737128384411335
1631219463.52799988,216531,1,0,9.981776237487793,-8.242890357971191,-4.9040703773498535,-0.7393088340759277,0.6733666658401489,0.014421381987631321,-0.6114212274551392,0.4008066952228546,-0.15655545890331268,2.5813345909118652,0.028452344238758087
1631219464.57099986,217600,1,0,9.114348411560059,-7.7361578941345215,-4.9040703773498535,-0.844853937625885,0.5349971652030945,-0.008865928277373314,-0.9259776473045349,0.19442521035671234,-0.14101362228393555,2.6064064502716064,0.020282387733459473
1631219465.66599989,218659,1,0,8.270723342895508,-7.243332862854004,-4.9040703773498535,-0.9131805896759033,0.40755516290664673,0.01625651679933071,-1.266426920890808,0.37509000301361084,0.16181685030460358,2.6348650455474854,0.007501188199967146
