timestamp,ATTITUDE.time_boot_ms,ATTITUDE.roll,ATTITUDE.pitch,ATTITUDE.yaw,ATTITUDE.rollspeed,ATTITUDE.pitchspeed,ATTITUDE.yawspeed
1631219267.08099985,19922,-0.018995026126503944,0.031104285269975662,0.9269747138023376,-0.0007102965610101819,0.00029561249539256096,-0.000147076731082052
1631219267.18599987,20021,-0.019165771082043648,0.031023092567920685,0.9269888401031494,-0.0004095671756658703,-0.000442751421360299,0.0005911925691179931
1631219267.18700004,20125,-0.019223764538764954,0.031078975647687912,0.9269766807556152,-0.00013573156320489943,0.00047764828195795417,-0.0006761507829651237
1631219267.24099994,20229,-0.01926017925143242,0.0311264730989933,0.9269664287567139,0.00010856082371901721,0.0007553271716460586,0.000602773274295032
1631219267.39100003,20332,-0.019351482391357422,0.031032143160700798,0.9269566535949707,0.0007858963217586279,-0.0007915189489722252,-0.0007877735188230872
1631219267.85500002,20422,-0.01944236271083355,0.03096272423863411,0.9269624948501587,0.0002880078391171992,-0.0010303709423169494,-0.00048550780047662556
1631219268.27199984,20531,-0.01946745067834854,0.030994463711977005,0.9269201159477234,-0.00033082536538131535,-0.0004111965245101601,-0.0004020121705252677
1631219268.45099998,20630,-0.019414877519011497,0.03102106973528862,0.9268786907196045,5.981816502753645e-05,-0.00036143235047347844,-0.00024188673705793917
1631219268.67199993,20733,-0.01937776431441307,0.03108195960521698,0.9269192218780518,0.00032685286714695394,0.0002747239195741713,0.0005278713069856167
1631219268.90999985,20833,-0.019355176016688347,0.031141672283411026,0.9269851446151733,-0.00024130372912622988,0.0003135721490252763,0.0005617939750663936
1631219269.14199996,21031,-0.019507938995957375,0.031167160719633102,0.9271184206008911,0.0004578052321448922,-0.0005455107893794775,-0.00042758751078508794
1631219269.23699999,21135,-0.019466804340481758,0.03119901567697525,0.9271501302719116,-0.0006261513335630298,0.0001221556740347296,-0.0001989864103961736
1631219269.43999982,21329,-0.019394585862755775,0.03111935593187809,0.927240788936615,-0.0002099911216646433,-0.0008804767858237028,-5.290034459903836e-05
1631219270.26600003,22140,-0.019677529111504555,0.031229954212903976,0.9278916120529175,-0.00022120072389952838,-1.349649392068386e-05,-0.0002568452327977866
1631219270.40699983,22343,-0.019666988402605057,0.03124009259045124,0.9277807474136353,-0.000374992290744558,1.879761111922562e-05,-0.0007246134337037802
1631219270.75300002,22645,-0.019552558660507202,0.03130536898970604,0.9277858734130859,-0.00036901095882058144,-0.000724265759345144,0.0001180535473395139
1631219270.83699989,22744,-0.019474416971206665,0.031311530619859695,0.9278119802474976,0.00011155035463161767,0.00012543692719191313,0.00024274025054182857
1631219271.06699991,22952,-0.019547387957572937,0.03125198557972908,0.9278490543365479,0.0005313912988640368,-0.0007919150521047413,-0.00023495391360484064
1631219271.55699992,23452,-0.019657857716083527,0.03135642781853676,0.927807092666626,-0.0002376941847614944,3.325303259771317e-05,4.957959754392505e-05
1631219271.64100003,23551,-0.01964501291513443,0.03135569766163826,0.9278759956359863,0.0004946257104165852,0.0003296484355814755,0.0006569204851984978
1631219271.85099983,23754,-0.01962973363697529,0.03132987767457962,0.9279390573501587,-0.0003577481838874519,-0.0007316949195228517,-0.0006002351874485612
1631219272.67799997,24561,-0.019494816660881042,0.031177254393696785,0.928104817867279,-0.0007704101735725999,6.255834887269884e-05,0.0003992285346612334
1631219272.86599994,24760,-0.01951831951737404,0.031206229701638222,0.9281874299049377,-0.0002098937693517655,0.00020848543499596417,0.0002337375481147319
1631219273.25199986,25165,-0.01946735568344593,0.03138014301657677,0.928220272064209,0.0002950584457721561,0.0006645714165642858,0.00017242482863366604
1631219273.74300003,25666,-0.019186625257134438,0.03130295127630234,0.9282548427581787,-8.227836224250495e-05,-1.4494435163214803e-05,-1.342227915301919e-05
1631219274.08899999,25972,-0.019264722242951393,0.03125897794961929,0.9280694127082825,0.00019639656238723546,-0.0005656666471622884,0.0005464891437441111
1631219274.28799987,26175,-0.01926301047205925,0.031174473464488983,0.9281094074249268,-0.000339240679750219,2.8817783459089696e-05,0.0001743931497912854
1631219274.35099983,26275,-0.019248344004154205,0.031134387478232384,0.92813640832901,0.00016330581274814904,-0.0006004997412674129,-0.0002576442202553153
1631219274.97899985,26775,-0.019279805943369865,0.03112976811826229,0.9284842610359192,-0.00015647118561901152,-0.00021400308469310403,-0.0005944768781773746
1631219275.18400002,26973,-0.019226524978876114,0.03118963912129402,0.9284782409667969,-8.557864930480719e-05,0.00027067947667092085,0.00026121901464648545
1631219275.51199985,27284,-0.01921835169196129,0.031128713861107826,0.9284671545028687,0.0006024931790307164,-0.00033464987063780427,-0.0001210049376823008
1631219275.80499983,27587,-0.019192038103938103,0.03109721466898918,0.9284641742706299,0.001012071967124939,5.82985085202381e-05,0.00017064722487702966
1631219276.82399988,28588,-0.019185807555913925,0.031000560149550438,0.9280989170074463,-0.00013293506344780326,5.982779839541763e-05,-0.0002461654366925359
1631219277.12399983,28894,-0.019168291240930557,0.031139414757490158,0.9281960129737854,0.0006494544795714319,-2.4439621483907104e-05,0.0012470583897083998
1631219277.30999994,29097,-0.019096150994300842,0.031185444444417953,0.9281495809555054,-0.00043142042704857886,0.0007640413241460919,0.0004225389566272497
1631219277.50999999,29304,-0.019047528505325317,0.031157758086919785,0.9280790686607361,0.0008361126529052854,5.1514492952264845e-05,-0.0001665997551754117
1631219277.62500000,29394,-0.019051022827625275,0.031135831028223038,0.9280275702476501,-0.00020238463184796274,-4.099443322047591e-05,0.0006430538487620652
1631219277.68700004,29498,-0.019007792696356773,0.031104788184165955,0.9280126094818115,-6.43724633846432e-05,-1.2788616004399955e-05,0.0005689606186933815
1631219278.31499982,30206,-0.018909119069576263,0.031178448349237442,0.9283543229103088,-0.0003567053936421871,0.0004285903414711356,0.0004809098900295794
1631219278.38899994,30305,-0.018884148448705673,0.031154053285717964,0.9283474683761597,-0.0002488141180947423,-0.00045981345465406775,-5.1738868933171034e-05
1631219278.45499992,30400,-0.0188592579215765,0.03109585866332054,0.9284300208091736,-0.00041436031460762024,-0.0004270498757250607,-0.00023798528127372265
1631219278.92199993,30815,-0.018862955272197723,0.030868807807564735,0.9284635782241821,6.0829275753349066e-05,-0.00016338440764229745,2.4025910533964634e-05
1631219279.13100004,31009,-0.018727898597717285,0.0308826956897974,0.9283310770988464,0.0003632277366705239,0.0010702741565182805,-0.00014890742022544146
1631219280.41899991,32316,-0.018859630450606346,0.03058714047074318,0.9280744791030884,0.0003433349193073809,-0.0001685671741142869,9.854475501924753e-05
1631219280.53399992,32424,-0.018839433789253235,0.030592843890190125,0.9280389547348022,0.0006738647352904081,-0.00018146398360840976,-0.0002507073222659528
1631219280.69999981,32623,-0.018725218251347542,0.030577411875128746,0.9280266761779785,-1.9713275833055377e-05,0.0006449931534007192,0.0008719671750441194
1631219280.74000001,32731,-0.018702693283557892,0.030552715063095093,0.9279780387878418,-0.0006483715260401368,-0.0005297372699715197,-0.0007748839561827481
1631219280.75600004,32825,-0.018651369959115982,0.030520856380462646,0.9279486536979675,0.0008115716627798975,0.00033495426760055125,-9.947846410796046e-05
1631219280.82599998,32925,-0.01865720935165882,0.030510831624269485,0.9279412627220154,-0.0008921831613406539,-0.0002530160709284246,0.00025915162404999137
1631219280.85500002,33024,-0.018643958494067192,0.030488422140479088,0.9279653429985046,0.0002840794622898102,-0.00013438152382150292,0.00031230103923007846
1631219280.92100000,33123,-0.018668683245778084,0.03050479292869568,0.9279685616493225,0.0009495201520621777,-0.0002716484304983169,-0.0007843769271858037
1631219281.00099993,33231,-0.01865956000983715,0.030504511669278145,0.9279541969299316,-0.0002168566861655563,3.259806544519961e-05,0.00020586373284459114
1631219281.08099985,33330,-0.01864025555551052,0.030486853793263435,0.9279764294624329,0.0002717823372222483,-1.7934988136403263e-05,0.0001052084262482822
1631219281.19499993,33434,-0.018619362264871597,0.030439242720603943,0.9279572367668152,0.0006326885195448995,-0.000385803054086864,-0.0011223186738789082
1631219281.22700000,33533,-0.01856200397014618,0.03041372261941433,0.9279357194900513,0.00035463791573420167,0.0004525615950115025,5.875929491594434e-05
1631219281.26399994,33637,-0.018515033647418022,0.030426476150751114,0.9278671741485596,-4.258065018802881e-05,0.0007399935857392848,4.8174551920965314e-05
1631219281.29600000,33732,-0.01853453740477562,0.030391745269298553,0.9278135299682617,4.860578337684274e-05,0.0006077165016904473,-3.258156357333064e-05
1631219281.33999991,33835,-0.01853766292333603,0.030351413413882256,0.9277089834213257,0.0005931499763391912,8.087414607871324e-05,-4.991813329979777e-05
1631219281.37299991,33935,-0.018533075228333473,0.03036898374557495,0.9276352524757385,0.0005623467732220888,0.0003522539627738297,0.0004377206205390394
1631219281.42299986,34034,-0.01856248825788498,0.03037598542869091,0.9276002049446106,0.00042032773490063846,5.641062307404354e-05,0.0003128623648080975
1631219281.45299983,34133,-0.018616294488310814,0.030392058193683624,0.9275575876235962,0.0009425653261132538,0.0003405657480470836,-0.00018844101577997208
1631219281.51799989,34232,-0.01866692490875721,0.030431795865297318,0.9275426864624023,-5.5126030929386616e-05,0.0009688465506769717,0.0007485648384317756
1631219281.58299994,34336,-0.01858195848762989,0.03045942261815071,0.9275860786437988,0.001210097223520279,7.247934263432398e-05,-0.0002973864902742207
1631219281.61500001,34435,-0.01857529580593109,0.030459022149443626,0.9276102185249329,-0.0001150166499428451,-0.0005180820007808506,-0.0003340996918268502
1631219281.66299987,34539,-0.018611686304211617,0.030446209013462067,0.9276217818260193,-0.0006856526015326381,0.00025589033612050116,0.00016744117601774633
1631219281.67999983,34642,-0.01863667368888855,0.030427368357777596,0.9275988340377808,-0.000661574536934495,0.00013672113709617406,0.0007152495672926307
1631219281.77699995,34742,-0.018702315166592598,0.030440131202340126,0.9276041984558105,-0.0007462119683623314,-0.00033233489375561476,0.0003206796827726066
1631219281.84699988,34845,-0.018747644498944283,0.030456624925136566,0.9275926351547241,0.0004654662625398487,0.00035462353844195604,0.0003623557277023792
1631219282.00799990,34945,-0.01877692900598049,0.03045358508825302,0.9275969862937927,0.0003755947109311819,0.0007125342381186783,0.000623711384832859
1631219282.08899999,35039,-0.018741028383374214,0.030428795143961906,0.9276232123374939,0.0007815044955350459,-0.00016199804667849094,0.00017124653095379472
1631219282.13800001,35143,-0.018699053674936295,0.03039247915148735,0.927602231502533,0.0009302310063503683,0.0007260123384185135,0.0005847305874340236
1631219282.21899986,35242,-0.018688123673200607,0.03037658892571926,0.9276006817817688,-0.00027817708905786276,-0.0005612651584669948,-4.3156323954463005e-05
1631219282.42999983,35346,-0.018644222989678383,0.03040086105465889,0.9276487827301025,0.00024218657927121967,0.0005214979173615575,-8.203834295272827e-05
1631219282.47700000,35445,-0.018679926171898842,0.030415713787078857,0.927644670009613,-0.0006752110784873366,-0.0011678548762574792,0.0005518596153706312
1631219282.52600002,35544,-0.018685700371861458,0.030404172837734222,0.9276089668273926,0.00016340226284228265,1.2570613762363791e-05,0.0005559810670092702
1631219282.70299983,35648,-0.01868857629597187,0.03040226735174656,0.9275872707366943,-0.0002239416935481131,0.0006527442019432783,0.0005754675948992372
