timestamp,POSITION_TARGET_GLOBAL_INT.time_boot_ms,POSITION_TARGET_GLOBAL_INT.coordinate_frame,POSITION_TARGET_GLOBAL_INT.type_mask,POSITION_TARGET_GLOBAL_INT.lat_int,POSITION_TARGET_GLOBAL_INT.lon_int,POSITION_TARGET_GLOBAL_INT.alt,POSITION_TARGET_GLOBAL_INT.vx,POSITION_TARGET_GLOBAL_INT.vy,POSITION_TARGET_GLOBAL_INT.vz,POSITION_TARGET_GLOBAL_INT.afx,POSITION_TARGET_GLOBAL_INT.afy,POSITION_TARGET_GLOBAL_INT.afz,POSITION_TARGET_GLOBAL_INT.yaw,POSITION_TARGET_GLOBAL_INT.yaw_rate
1631219415.33799982,168350,5,0,-253319090,-575155602,123.33000946044922,-0.7283833622932434,0.6851698160171509,-0.007209157105535269,-0.1278584897518158,0.49561163783073425,0.12101598083972931,2.3258473873138428,-0.005236787721514702
1631219416.98000002,169943,5,0,-253319090,-575155602,123.33000946044922,-0.6168398857116699,0.7870886921882629,-0.04234372079372406,-0.07167753577232361,0.7556785345077515,-0.011437984183430672,2.308579921722412,-0.0141567662358284
1631219418.54799986,171540,5,0,-253319090,-575155602,123.33000946044922,-0.6447846293449402,0.7643642425537109,-0.027820486575365067,-0.1417090743780136,0.5411145687103271,0.025485176593065262,2.311465263366699,0.013724683783948421
1631219420.13599992,173136,5,0,-253319090,-575155602,123.33000946044922,-0.7753668427467346,0.6315110921859741,-0.03779197111725807,-0.3163684904575348,0.3003004193305969,-0.11809565871953964,2.3452882766723633,0.02423594892024994
1631219421.68599987,174724,5,0,-253319090,-575155602,123.33000946044922,-0.808212399482727,0.5888912677764893,-0.007115740794688463,-0.44028356671333313,0.030558884143829346,0.06167032569646835,2.370820999145508,0.020223861560225487
1631219423.31099987,176325,5,0,-253319090,-575155602,123.33000946044922,-0.794640064239502,0.60708087682724,0.08678041398525238,-0.49160829186439514,0.23507298529148102,-0.04978268966078758,2.396991729736328,0.02807406336069107
1631219424.95400000,177919,5,0,-253321075,-575158348,123.33000946044922,-0.7668775916099548,-0.6417933702468872,0.07512830197811127,-0.7684617638587952,-0.2269773781299591,0.10332372039556503,-2.8938510417938232,0.7853981852531433
1631219426.49099994,179517,5,0,-253321075,-575158348,123.33000946044922,-0.7688684463500977,-0.6394070386886597,0.07897128164768219,-1.1373484134674072,-0.48008638620376587,-0.20645672082901,-2.2823054790496826,0.00022876987350173295
1631219428.10999990,181107,5,0,-253321075,-575158348,123.33000946044922,-0.6984434127807617,-0.7156652808189392,-0.028225118294358253,-0.9689958691596985,-0.32213065028190613,-0.24795076251029968,-2.2792205810546875,0.0041457912884652615
1631219429.70199990,182703,5,0,-253321075,-575158348,123.33000946044922,-0.5904245972633362,-0.8070928454399109,-0.0778668224811554,-0.8089422583580017,-0.36194542050361633,0.12164659798145294,-2.274510145187378,0.0006148568936623633
1631219431.26699996,184296,5,0,-253321075,-575158348,123.33000946044922,-0.600796103477478,-0.7994024753570557,0.062260255217552185,-1.0626966953277588,-0.41892996430397034,-0.19976302981376648,-2.2748374938964844,-0.0026902577374130487
1631219432.87399983,185894,5,0,-253321075,-575158348,123.33000946044922,-0.6712873578071594,-0.7411972284317017,0.01998375542461872,-1.0630534887313843,-0.3982250392436981,-0.09588150680065155,-2.2781355381011963,-0.001084917807020247
1631219434.50899982,187490,5,0,-253321075,-575158348,123.33000946044922,-0.6521074771881104,-0.7581266164779663,0.055079322308301926,-1.0351412296295166,-0.5695511102676392,0.011151812970638275,-2.2771904468536377,0.0010612686164677143
1631219436.12899995,189086,5,0,-253321075,-575158348,123.33000946044922,-0.5903233885765076,-0.8071668148040771,0.023166855797171593,-0.8089213967323303,-0.6780704259872437,-0.1632021963596344,-2.27397084236145,0.0030075740069150925
1631219437.65499997,190683,5,0,-253321075,-575158348,123.33000946044922,-0.5717080235481262,-0.8204571604728699,0.03923182189464569,-0.8980036377906799,-0.6863539218902588,0.06190294772386551,-2.272768497467041,-0.0008209147490561008
1631219440.84399986,193867,5,0,-253321075,-575158348,123.33000946044922,-0.6797323822975159,-0.7334601879119873,0.06206146255135536,-1.066218376159668,-0.6187527775764465,-0.030296344310045242,-2.279012441635132,-0.005669455975294113
1631219442.53399992,195468,5,0,-253321075,-575158348,123.33000946044922,-0.6926941871643066,-0.7212314605712891,-0.03400667384266853,-0.9472917318344116,-0.5158810019493103,-0.1295349895954132,-2.280158042907715,-0.0013184190029278398
1631219444.07599998,197056,5,0,-253321075,-575158348,123.33000946044922,-0.6649754643440247,-0.7468651533126831,0.00413858238607645,-0.808452308177948,-0.36750268936157227,-0.13094951212406158,-2.27825927734375,-0.002771432278677821
1631219445.62500000,198654,5,0,-253321075,-575158348,123.33000946044922,-0.5867158770561218,-0.6358307600021362,0.029916996136307716,-0.7080198526382446,-0.255138635635376,-0.2127663791179657,-2.2791950702667236,0.0009176917956210673
1631219447.22199988,200253,5,0,-253321075,-575158348,123.33000946044922,-0.6128007173538208,-0.7052483558654785,0.03246096521615982,-0.705691397190094,-0.46312135457992554,-0.3463859558105469,-2.2776310443878174,0.004493264947086573
1631219448.83099985,201845,5,0,-253321075,-575158348,123.33000946044922,-0.5899023413658142,-0.7790780663490295,0.025972586125135422,-0.49521687626838684,-0.4207090437412262,-0.019202858209609985,-2.2725603580474854,0.0016587564023211598
1631219450.42199993,203436,5,0,-253321075,-575158348,123.33000946044922,-0.6081342697143555,-0.7420266270637512,0.04894973337650299,-0.737541675567627,-0.16792869567871094,-0.0776854082942009,-2.275326728820801,-0.007731851655989885
1631219452.11599994,205036,5,0,-253321075,-575158348,123.33000946044922,-0.7306190729141235,-0.6827853322029114,0.07150562852621078,-0.9514084458351135,-0.2911704182624817,-0.1202361136674881,-2.2886531352996826,-0.0032261137384921312
1631219453.60899997,206626,5,0,-253321075,-575158348,123.33000946044922,-0.7060829401016235,-0.7081292271614075,-0.005655386950820684,-0.9660263061523438,-0.21099905669689178,-0.08900552988052368,-2.2863330841064453,-0.006033907178789377
1631219455.18599987,208227,5,0,-253321075,-575158348,123.33000946044922,-0.6676512956619263,-0.7444741129875183,-0.08109637349843979,-0.6774972677230835,-0.26399877667427063,-0.2562062740325928,-2.2808384895324707,0.012951983138918877
1631219456.84999990,209818,5,0,-253321075,-575158348,123.33000946044922,-0.5696890354156494,-0.6376341581344604,-0.11673387140035629,-0.6726804375648499,0.030590679496526718,-0.15834558010101318,-2.280869960784912,-0.01094392966479063
1631219458.48199987,211414,5,0,-253321075,-575158348,123.33000946044922,-0.6016921997070312,-0.610277533531189,0.0026580174453556538,-0.6444941759109497,0.013268573209643364,-0.1668570190668106,-2.294261932373047,0.008134466595947742
1631219459.99300003,213006,5,0,-253321075,-575158348,123.33000946044922,-0.6370724439620972,-0.7211290597915649,0.011592598631978035,-0.6210497617721558,-0.18959416449069977,-0.14307700097560883,-2.284787178039551,0.014164536260068417
1631219461.57499981,214609,5,0,-253321723,-575157776,123.33000946044922,-0.7617338299751282,0.6478900909423828,0.04161674156785011,-0.4093731641769409,0.44891083240509033,-0.0993521511554718,3.0145387649536133,-0.7853981852531433
1631219463.18499994,216197,5,0,-253321723,-575157776,123.33000946044922,-0.7018015384674072,0.7123725414276123,0.02526097744703293,-0.5170748233795166,0.498460590839386,-0.32223594188690186,2.575105905532837,0.00849778950214386
1631219464.76699996,217796,5,0,-253321723,-575157776,123.33000946044922,-0.8615270853042603,0.5077117085456848,-0.011040416546165943,-0.9708622097969055,0.19546236097812653,-0.15431834757328033,2.612199544906616,0.027607334777712822
1631219466.38399982,219396,5,0,-253321723,-575157776,123.33000946044922,-0.916706383228302,0.3995615541934967,0.06951672583818436,-1.359633445739746,0.4431208074092865,0.1262066662311554,2.639134168624878,-0.0006646853871643543
1631219468.00300002,220988,5,0,-253321723,-575157776,123.33000946044922,-0.8866620063781738,0.4624180197715759,0.08392971754074097,-1.35249662399292,0.5305063724517822,0.20740610361099243,2.6267096996307373,-0.011133742518723011
1631219469.55699992,222577,5,0,-253321723,-575157776,123.33000946044922,-0.8774539232254028,0.47966092824935913,-0.005418151617050171,-1.3529253005981445,0.41630664467811584,-0.03831896185874939,2.625032901763916,0.009479759261012077
1631219471.16299987,224177,5,0,-253319835,-575154991,123.33000946044922,-0.06450420618057251,0.9979174137115479,-0.013546520844101906,-0.06427562236785889,1.1527419090270996,-0.1443890929222107,1.832593560218811,-0.7853981852531433
1631219472.76899981,225771,5,0,-253319835,-575154991,123.33000946044922,0.7509110569953918,0.6604035496711731,-0.12316813319921494,-0.13403144478797913,-0.1874609738588333,-0.3201875686645508,0.9432604908943176,-0.007850032299757004
1631219474.33699989,227371,5,0,-253319835,-575154991,123.33000946044922,0.8586019277572632,0.5126430988311768,-0.09576099365949631,-0.14776572585105896,-0.08659899234771729,-0.2699251174926758,0.9371005296707153,-0.0020507792942225933
1631219476.42499995,228960,5,0,-253319835,-575154991,123.33000946044922,0.6858475208282471,0.7277453541755676,-0.0337650440633297,-0.4737442433834076,0.13876548409461975,-0.3049165606498718,0.945734441280365,0.005082566756755114
1631219477.59799981,230554,5,0,-253319835,-575154991,123.33000946044922,0.6095672249794006,0.7927344441413879,-0.05036330595612526,-0.38875308632850647,0.23359207808971405,-0.3431902527809143,0.9491631388664246,-0.000999398180283606
1631219479.12500000,232154,5,0,-253319835,-575154991,123.33000946044922,0.6411840319633484,0.7673871517181396,-0.04653291031718254,-0.5249444842338562,0.1323314905166626,-0.3597959876060486,0.9475284218788147,-0.00014137853577267379
1631219480.75499988,233745,5,0,-253319835,-575154991,123.33000946044922,0.6468579769134521,0.762610673904419,0.049546871334314346,-0.3588499426841736,0.009515352547168732,-0.32060033082962036,0.9470651149749756,-0.0014462245162576437
1631219482.31099987,235338,5,0,-253319835,-575154991,123.33000946044922,0.6545430421829224,0.7560247778892517,-0.0015653528971597552,-0.41514042019844055,0.13188709318637848,-0.26115769147872925,0.9463921785354614,0.0007818163139745593
1631219483.92899990,236942,5,0,-253319835,-575154991,123.33000946044922,0.6562416553497314,0.7545508146286011,0.0037570472341030836,-0.14850318431854248,0.32006800174713135,-0.21324455738067627,0.9460459351539612,0.00034556392347440124
1631219485.61299992,238537,5,0,-253319835,-575154991,123.33000946044922,0.6372280716896057,0.7706753611564636,-0.004367841873317957,-0.24754352867603302,0.12283970415592194,-0.322096586227417,0.9469805955886841,-0.001232281792908907
1631219487.12199998,240126,5,0,-253319835,-575154991,123.33000946044922,0.6343452334403992,0.7730499505996704,-0.05777224153280258,-0.039051637053489685,0.36503297090530396,-0.3474463224411011,0.9469345211982727,-0.0004175456997472793
1631219488.69599986,241725,5,0,-253319835,-575154991,123.33000946044922,0.6583849191665649,0.7526813745498657,-0.019175689667463303,0.18743233382701874,0.3508848249912262,-0.18275406956672668,0.9449782371520996,-0.003159373765811324
1631219490.32099986,243316,5,0,-253319835,-575154991,123.33000946044922,0.6138505935668945,0.7894222140312195,-0.025654559955000877,-0.18139764666557312,0.5622028708457947,-0.26116129755973816,0.948009192943573,0.0051416256465017796
1631219491.93299985,244915,5,0,-253319835,-575154991,123.33000946044922,0.5416519641876221,0.8406028747558594,-0.05118023231625557,-0.39169013500213623,0.22405236959457397,-0.3571576178073883,0.9536069631576538,-1.3168223631510045e-05
1631219493.49199986,246506,5,0,-253319835,-575154991,123.33000946044922,0.5124874114990234,0.8074706792831421,-0.05711841955780983,-0.6049443483352661,-0.10034066438674927,-0.4339192807674408,0.9543532133102417,-0.0016716324025765061
1631219495.09799981,248107,5,0,-253319835,-575154991,123.33000946044922,0.4534079134464264,0.5250869989395142,-0.028510278090834618,-0.7111741304397583,-0.5467965006828308,-0.30314499139785767,0.9451237320899963,-0.011285753920674324
1631219496.69099998,249695,5,0,-253319835,-575154991,123.33000946044922,0.49650511145591736,0.677043080329895,-0.021007955074310303,-0.6246265769004822,-0.14141637086868286,-0.1985687017440796,0.9494432210922241,0.0034311714116483927
1631219498.32599998,251294,5,0,-253319835,-575154991,123.33000946044922,0.6482062339782715,0.7323786020278931,0.0037734368816018105,-0.3615521788597107,-0.1354207992553711,-0.3227151036262512,0.9390962719917297,-0.004951111041009426
1631219499.91100001,252886,5,0,-253319835,-575154991,123.33000946044922,0.6791023015975952,0.7340438365936279,-0.008773994632065296,-0.23589582741260529,-0.1279638111591339,-0.17590023577213287,0.933757483959198,-0.0007836823933757842
1631219501.48099995,254485,5,0,-253319835,-575154991,123.33000946044922,0.6243804097175598,0.7811204791069031,-0.06983501464128494,-0.2350541353225708,0.1980016529560089,-0.43786555528640747,0.9417579770088196,0.011491992510855198
1631219503.02999997,256075,5,0,-253319835,-575154991,123.33000946044922,0.6057510375976562,0.7956542372703552,0.011315111070871353,-0.2669040560722351,0.07613368332386017,0.021735727787017822,0.9444136619567871,0.0029957732185721397
1631219504.70700002,257674,5,0,-253319835,-575154991,123.33000946044922,0.6119804382324219,0.7908729910850525,0.09580383449792862,-0.10549463331699371,0.11397853493690491,-0.2544228136539459,0.9398730397224426,-0.006234970409423113
1631219506.25399995,259274,5,0,-253319835,-575154991,123.33000946044922,0.6038286089897156,0.7971141338348389,0.0413789227604866,0.022699953988194466,0.49730658531188965,-0.3203110098838806,0.9391672015190125,0.003596352646127343
1631219507.83299994,260868,5,0,-253320674,-575154228,123.33000946044922,0.04922853410243988,0.9987875819206238,0.012813929468393326,-1.8538639545440674,0.5648298859596252,-0.3287065625190735,1.531483769416809,0.7853981852531433
1631219509.49300003,262457,5,0,-253320674,-575154228,123.33000946044922,-0.5958748459815979,0.8030773401260376,0.0974002480506897,-0.8434079885482788,0.9699712991714478,0.28251349925994873,2.361649513244629,0.009537242352962494
1631219511.03900003,264057,5,0,-253320674,-575154228,123.33000946044922,-0.6659988760948181,0.7459527254104614,0.10714323073625565,-0.7632896900177002,0.8988008499145508,-0.14345578849315643,2.3694028854370117,0.004240867216140032
1631219512.63800001,265647,5,0,-253320674,-575154228,123.33000946044922,-0.7034958004951477,0.7106993794441223,0.007996080443263054,-0.6875538229942322,0.8161858916282654,-0.27361929416656494,2.374333143234253,-0.0019478864269331098
1631219514.25799990,267246,5,0,-253320674,-575154228,123.33000946044922,-0.7270858883857727,0.6865464448928833,0.02638055384159088,-0.7148200273513794,0.8487342000007629,0.008856050670146942,2.3785133361816406,0.0006873297970741987
1631219515.80799985,268837,5,0,-253320674,-575154228,123.33000946044922,-0.7091214656829834,0.705086350440979,0.006574905943125486,-0.601606547832489,0.9797788858413696,-0.1261375993490219,2.374232053756714,-0.007146558258682489
1631219517.43899989,270437,5,0,-253320674,-575154228,123.33000946044922,-0.6779671907424927,0.7350921630859375,-0.028418928384780884,-0.597739040851593,0.9603771567344666,-0.05124814808368683,2.3630847930908203,-0.003589038038626313
1631219518.99000001,272027,5,0,-253320674,-575154228,123.33000946044922,-0.6775275468826294,0.7354974746704102,-0.018755773082375526,-0.4929034113883972,0.9143227338790894,-0.11640428751707077,2.3556814193725586,-0.005291541572660208
1631219520.64599991,273621,5,0,-253322601,-575156975,123.33000946044922,-0.7815767526626587,0.052497826516628265,0.030253900215029716,-0.5938019752502441,-1.4483206272125244,0.10732435435056686,2.8033788204193115,0.7853981852531433
1631219522.21700001,275221,5,0,-253322601,-575156975,123.33000946044922,-0.6268619894981384,-0.7791303396224976,0.03257885202765465,-1.120652198791504,0.42503485083580017,-0.149663046002388,-2.2618095874786377,-0.004008554387837648
1631219523.77799988,276816,5,0,-253322601,-575156975,123.33000946044922,-0.7043808102607727,-0.7098223567008972,-0.0006352636846713722,-0.8091214895248413,0.3259003162384033,-0.22603297233581543,-2.2652111053466797,0.003564640413969755
1631219525.47799993,278408,5,0,-253322601,-575156975,123.33000946044922,-0.49587878584861755,-0.8683918118476868,-0.03274168819189072,-0.4970981478691101,0.09488734602928162,-0.3832927942276001,-2.2564923763275146,0.004606567323207855
1631219526.99899983,280009,5,0,-253322601,-575156975,123.33000946044922,-0.43891918659210205,-0.8985266089439392,0.00073797139339149,-0.4778164327144623,0.039354465901851654,-0.19948430359363556,-2.2538809776306152,-0.00045572203816846013
1631219528.57200003,281596,5,0,-253322601,-575156975,123.33000946044922,-0.5276598334312439,-0.8494559526443481,0.03380659595131874,-0.5589764714241028,0.07041418552398682,-0.18467387557029724,-2.2572124004364014,-0.0017212432576343417
1631219530.27199984,283196,5,0,-253322601,-575156975,123.33000946044922,-0.6009209752082825,-0.7993083596229553,0.026941532269120216,-0.6646194458007812,0.17638148367404938,-0.2702590823173523,-2.260438919067383,-0.0019180042436346412
1631219531.83699989,284787,5,0,-253322601,-575156975,123.33000946044922,-0.6410527229309082,-0.7674968838691711,0.05211086571216583,-0.6523496508598328,0.09243732690811157,-0.20989738404750824,-2.2624669075012207,-0.0004171347536612302
1631219533.38899994,286385,5,0,-253322601,-575156975,123.33000946044922,-0.611547589302063,-0.7912076711654663,0.03290238603949547,-0.7024476528167725,0.05109212547540665,-0.10730647295713425,-2.260812282562256,0.0005734169390052557
1631219534.98799992,287979,5,0,-253322601,-575156975,123.33000946044922,-0.6812955141067505,-0.7320085763931274,0.053998563438653946,-0.8415301442146301,0.10461433976888657,-0.14807088673114777,-2.2650017738342285,-0.0024327076971530914
1631219536.55099988,289577,5,0,-253322601,-575156975,123.33000946044922,-0.7131897807121277,-0.7009710073471069,0.02968362346291542,-0.9427974224090576,-0.05678451806306839,0.005671948194503784,-2.267461061477661,0.0011918942909687757
