timestamp,ALTITUDE.time_usec,ALTITUDE.altitude_monotonic,ALTITUDE.altitude_amsl,ALTITUDE.altitude_local,ALTITUDE.altitude_relative,ALTITUDE.altitude_terrain,ALTITUDE.bottom_clearance
1631219482.76499987,235806996,83.21192932128906,123.33671569824219,4.910793304443359,5.006563186645508,nan,nan
1631219484.39699984,237406625,82.85786437988281,123.34185791015625,4.915942192077637,5.011712074279785,nan,nan
1631219485.96700001,238995912,82.81558227539062,123.3115463256836,4.8856282234191895,4.981398105621338,nan,nan
1631219487.57200003,240596468,83.12737274169922,123.27325439453125,4.847338676452637,4.943108558654785,nan,nan
1631219489.15999985,242195514,83.02432250976562,123.32860565185547,4.90268611907959,4.998456001281738,nan,nan
1631219490.77900004,243785663,83.06659698486328,123.29551696777344,4.86959981918335,4.965369701385498,nan,nan
1631219492.37199998,245382546,82.90013122558594,123.2868881225586,4.860969543457031,4.95673942565918,nan,nan
1631219493.94299984,246976756,82.66761016845703,123.27870178222656,4.852783679962158,4.948553562164307,nan,nan
1631219495.54799986,248576229,83.02432250976562,123.31655883789062,4.890640735626221,4.986410617828369,nan,nan
1631219497.15599990,250166464,82.93976593017578,123.30874633789062,4.882824897766113,4.978594779968262,nan,nan
1631219498.77600002,251761580,82.70988464355469,123.3348388671875,4.908918380737305,5.004688262939453,nan,nan
1631219500.39699984,253355467,83.17228698730469,123.31429290771484,4.888371467590332,4.9841413497924805,nan,nan
1631219501.93599987,254956605,83.19078826904297,123.26634979248047,4.8404340744018555,4.936203956604004,nan,nan
1631219503.57399988,256552992,83.40216827392578,123.38590240478516,4.959987163543701,5.05575704574585,nan,nan
1631219505.18599987,258144347,83.4233169555664,123.4224624633789,4.996544361114502,5.09231424331665,nan,nan
1631219506.79799986,259734143,83.17228698730469,123.35468292236328,4.928762435913086,5.024532318115234,nan,nan
1631219508.29900002,261327630,83.40216827392578,123.33001708984375,4.9040985107421875,4.999868392944336,nan,nan
1631219509.93999982,262929092,83.71660614013672,123.4588623046875,5.03294038772583,5.1287102699279785,nan,nan
1631219511.50399995,264525499,83.38103485107422,123.41890716552734,4.992986679077148,5.088756561279297,nan,nan
1631219513.09599996,266116467,83.4233169555664,123.30753326416016,4.881612300872803,4.977382183074951,nan,nan
1631219514.67499995,267716607,83.317626953125,123.37654876708984,4.950632095336914,5.0464019775390625,nan,nan
1631219516.29999995,269306560,82.98204803466797,123.32027435302734,4.894354820251465,4.990124702453613,nan,nan
1631219517.91100001,270905516,83.38103485107422,123.32534790039062,4.899432182312012,4.99520206451416,nan,nan
1631219519.49199986,272499647,83.317626953125,123.29942321777344,4.873503684997559,4.969273567199707,nan,nan
1631219521.10699987,274097299,83.317626953125,123.3778305053711,4.95190954208374,5.047679424285889,nan,nan
1631219522.65599990,275686467,82.77330780029297,123.36725616455078,4.941338539123535,5.037108421325684,nan,nan
1631219524.30599999,277291131,82.89749145507812,123.33455657958984,4.90863561630249,5.004405498504639,nan,nan
1631219525.91599989,278877502,82.72837829589844,123.29689025878906,4.870974063873291,4.9667439460754395,nan,nan
1631219527.46899986,280476719,83.15115356445312,123.34859466552734,4.922673225402832,5.0184431076049805,nan,nan
1631219529.07999992,282064804,83.0877456665039,123.37014770507812,4.944225788116455,5.0399956703186035,nan,nan
1631219530.77499986,283665729,83.27534484863281,123.35418701171875,4.9282660484313965,5.024035930633545,nan,nan
1631219532.27999997,285256527,83.25420379638672,123.38207244873047,4.9561543464660645,5.051924228668213,nan,nan
1631219533.88699985,286858582,83.52635955810547,123.35479736328125,4.928876876831055,5.024646759033203,nan,nan
1631219535.45799994,288447567,83.23307037353516,123.3779296875,4.952009201049805,5.047779083251953,nan,nan
1631219537.02199984,290045663,83.29647827148438,123.36082458496094,4.934902191162109,5.030672073364258,nan,nan
1631219538.63599992,291635706,82.90013122558594,123.35527801513672,4.929356575012207,5.0251264572143555,nan,nan
1631219540.22000003,293236787,83.0877456665039,123.36708068847656,4.941164970397949,5.036934852600098,nan,nan
