timestamp,ATTITUDE_TARGET.time_boot_ms,ATTITUDE_TARGET.type_mask,ATTITUDE_TARGET.q,ATTITUDE_TARGET.body_roll_rate,ATTITUDE_TARGET.body_pitch_rate,ATTITUDE_TARGET.body_yaw_rate,ATTITUDE_TARGET.thrust
1631219268.08699989,20490,0,[0.8945044875144958, 0.0, 0.0, 0.4470589756965637],0.1265672743320465,-0.20138214528560638,-0.0008495927322655916,0.0
1631219270.86699986,22758,0,[0.8943126797676086, 0.0, 0.0, 0.44744256138801575],0.12646283209323883,-0.20350664854049683,-0.0008463599951937795,0.0
1631219275.51199985,27293,0,[0.8941654562950134, 0.0, 0.0, 0.4477366507053375],0.12484148144721985,-0.20227912068367004,-0.0008290832047350705,0.0
1631219276.17400002,28047,0,[0.8942173719406128, 0.0, 0.0, 0.44763290882110596],0.12443709373474121,-0.2018824815750122,-0.0008376623736694455,0.0
1631219278.45400000,30319,0,[0.894190788269043, 0.0, 0.0, 0.44768616557121277],0.12271686643362045,-0.20245961844921112,-0.000826793082524091,0.0
1631219280.69999981,32587,0,[0.8942627310752869, 0.0, 0.0, 0.4475423991680145],0.12181156128644943,-0.1987747699022293,-0.000787493132520467,0.0
1631219281.09999990,33340,0,[0.8942746520042419, 0.0, 0.0, 0.4475184679031372],0.12116868048906326,-0.19812828302383423,-0.0007902405341155827,0.0
1631219281.42299986,34092,0,[0.8943662047386169, 0.0, 0.0, 0.4473356008529663],0.1208248883485794,-0.19754569232463837,-0.0008020307868719101,0.0
1631219281.84699988,34854,0,[0.8943604230880737, 0.0, 0.0, 0.4473470449447632],0.12181852757930756,-0.19796046614646912,-0.0008135083480738103,0.0
1631219282.64399981,35607,0,[0.8943570256233215, 0.0, 0.0, 0.4473539888858795],0.12150126695632935,-0.19749954342842102,-0.000794884457718581,0.0
1631219283.37500000,36360,0,[0.8943974375724792, 0.0, 0.0, 0.44727301597595215],0.12291176617145538,-0.19783854484558105,-0.0007907539838925004,0.0
1631219284.15899992,37113,0,[0.8943840265274048, 0.0, 0.0, 0.44729986786842346],0.12347869575023651,-0.1972314417362213,-0.0008081484702415764,0.0
1631219284.99499989,37875,0,[0.8943700194358826, 0.0, 0.0, 0.4473278224468231],0.12394312024116516,-0.19681549072265625,-0.0008239608723670244,0.0
1631219285.66299987,38628,0,[0.8944189548492432, 0.0, 0.0, 0.4472300112247467],0.12418857216835022,-0.19717495143413544,-0.0008058573585003614,0.0
1631219286.35800004,39381,0,[0.8944494724273682, 0.0, 0.0, 0.44716909527778625],0.12426674365997314,-0.1971447616815567,-0.0008168527856469154,0.0
1631219287.22799993,40143,0,[0.8944507837295532, 0.0, 0.0, 0.44716641306877136],0.12432517111301422,-0.19704313576221466,-0.0008198432624340057,0.0
1631219287.89999986,40900,0,[0.8944405317306519, 0.0, 0.0, 0.44718700647354126],0.12479591369628906,-0.19747717678546906,-0.0008167267078533769,0.0
1631219288.66100001,41653,0,[0.8944573402404785, 0.0, 0.0, 0.44715332984924316],0.1251763552427292,-0.19767853617668152,-0.0008341481443494558,0.0
1631219289.44299984,42411,0,[0.8944958448410034, 0.0, 0.0, 0.44707632064819336],0.12628936767578125,-0.1975783258676529,-0.0008074203506112099,0.0
1631219290.11699986,43164,0,[0.8945002555847168, 0.0, 0.0, 0.44706740975379944],0.12643320858478546,-0.19770316779613495,-0.0008331703138537705,0.0
1631219290.98099995,43921,0,[0.8944939970970154, 0.0, 0.0, 0.44707992672920227],0.12751200795173645,-0.19829203188419342,-0.0008418824290856719,0.0
1631219291.63699985,44674,0,[0.8944759368896484, 0.0, 0.0, 0.4471161663532257],0.12740477919578552,-0.1992543786764145,-0.0008355081081390381,0.0
1631219292.44199991,45432,0,[0.8944730162620544, 0.0, 0.0, 0.4471219480037689],0.12807683646678925,-0.19991981983184814,-0.0008619496366009116,0.0
1631219293.22499990,46194,0,[0.8944587111473083, 0.0, 0.0, 0.4471505284309387],0.12816962599754333,-0.20101746916770935,-0.0008611950906924903,0.0
1631219293.97799993,46942,0,[0.8944828510284424, 0.0, 0.0, 0.44710221886634827],0.1290530562400818,-0.201506108045578,-0.0008565576863475144,0.0
1631219294.75600004,47704,0,[0.8944619297981262, 0.0, 0.0, 0.44714412093162537],0.1289796233177185,-0.20173656940460205,-0.0008528650505468249,0.0
1631219295.46399999,48453,0,[0.8944762945175171, 0.0, 0.0, 0.44711539149284363],0.1284841150045395,-0.20273864269256592,-0.0008802470401860774,0.0
1631219296.17199993,49214,0,[0.8944864273071289, 0.0, 0.0, 0.4470950663089752],0.12863309681415558,-0.20308782160282135,-0.0008615897968411446,0.0
1631219296.96899986,49972,0,[0.8944756984710693, 0.0, 0.0, 0.4471166729927063],0.12799495458602905,-0.2036704272031784,-0.0008396233897656202,0.0
1631219297.70700002,50725,0,[0.8944388628005981, 0.0, 0.0, 0.4471902549266815],0.1278785914182663,-0.20477932691574097,-0.0008650757954455912,0.0
1631219298.53999996,51487,0,[0.894437849521637, 0.0, 0.0, 0.4471921920776367],0.12722402811050415,-0.20460452139377594,-0.0008499393006786704,0.0
1631219299.22599983,52240,0,[0.8944337368011475, 0.0, 0.0, 0.4472005069255829],0.12679579854011536,-0.20524278283119202,-0.0008564469171687961,0.0
1631219299.95799994,52992,0,[0.8944004774093628, 0.0, 0.0, 0.44726699590682983],0.126052126288414,-0.20609818398952484,-0.0008526243618689477,0.0
1631219300.74199986,53754,0,[0.8944005966186523, 0.0, 0.0, 0.44726675748825073],0.12660129368305206,-0.20615911483764648,-0.000865291862282902,0.0
1631219301.60800004,54503,0,[0.8943634033203125, 0.0, 0.0, 0.44734111428260803],0.12645559012889862,-0.20649002492427826,-0.0008683623163960874,0.0
1631219302.23000002,55265,0,[0.8943288922309875, 0.0, 0.0, 0.4474101662635803],0.12653003633022308,-0.2065405547618866,-0.0008765289094299078,0.0
1631219303.02300000,56018,0,[0.8942868113517761, 0.0, 0.0, 0.447494238615036],0.12610675394535065,-0.20722366869449615,-0.0008719097822904587,0.0
1631219303.74099994,56775,0,[0.8942772150039673, 0.0, 0.0, 0.4475134611129761],0.12548506259918213,-0.20730765163898468,-0.0008666275534778833,0.0
1631219304.54299998,57533,0,[0.8942499160766602, 0.0, 0.0, 0.44756802916526794],0.12510240077972412,-0.20811091363430023,-0.0008607877534814179,0.0
1631219305.32399988,58285,0,[0.8942565321922302, 0.0, 0.0, 0.44755470752716064],0.1244720071554184,-0.20806236565113068,-0.0008536414243280888,0.0
1631219306.07399988,59043,0,[0.8942804336547852, 0.0, 0.0, 0.4475069046020508],0.12376467138528824,-0.20709581673145294,-0.0008616343257017434,0.0
1631219306.83899999,59796,0,[0.8942742347717285, 0.0, 0.0, 0.4475193917751312],0.12227124720811844,-0.2051674872636795,-0.0008417380740866065,0.0
1631219307.55699992,60554,0,[0.8942662477493286, 0.0, 0.0, 0.4475354254245758],0.1219455897808075,-0.20473158359527588,-0.0008389684371650219,0.0
1631219308.27300000,61315,0,[0.8942579030990601, 0.0, 0.0, 0.44755205512046814],0.12142874300479889,-0.20557726919651031,-0.0008467313600704074,0.0
1631219309.05699992,62068,0,[0.8942084908485413, 0.0, 0.0, 0.44765064120292664],0.12164463847875595,-0.20640873908996582,-0.0008341955253854394,0.0
1631219309.82099986,62821,0,[0.894176185131073, 0.0, 0.0, 0.44771525263786316],0.12180685251951218,-0.20580516755580902,-0.0008327965042553842,0.0
